# Time-averaged data for fix 3
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
2000 299.663 -16434.9 22.1759
3000 300.526 -16586.7 -24.9847
4000 301.724 -16585.2 10.9144
5000 299.726 -16657.9 5.29664
6000 299.399 -16626.6 -4.9087
7000 301.097 -16645.2 2.41251
8000 299.734 -16662.6 -5.39471
9000 300.527 -16651.1 -8.03462
10000 299.175 -16648.2 3.36785
11000 302.223 -16582.6 6.61459
12000 300.889 -16642.1 6.54253
13000 300.255 -16676.7 -0.027303
14000 299.281 -16695.3 -3.93563
15000 300.12 -16639.6 -0.947809
16000 300.412 -16619.3 4.71608
17000 300.931 -16588.7 1.0267
18000 300.344 -16632.2 -2.82765
19000 301.165 -16577.4 -0.36719
20000 298.953 -16632.6 1.44423
21000 300.067 -16664.6 1.05993
22000 299.923 -16652 3.24096
23000 299.574 -16605.8 8.68218
24000 300.472 -16633.4 -19.7459
25000 300.048 -16666.6 12.7975
26000 301.343 -16666.1 -7.53806
27000 300.252 -16712.7 -3.62609
28000 299 -16712.6 -1.99767
29000 301.343 -16680.3 -6.05891
30000 300.196 -16692.2 3.94966
31000 302.287 -16649 -3.22301
32000 300.024 -16633.5 -5.00496
33000 299.276 -16689.6 -17.108
34000 300.005 -16666.9 9.59145
35000 300.129 -16654.1 1.23016
36000 299.427 -16647 4.31693
37000 300.473 -16605.6 -8.77443
38000 301.548 -16597.5 -3.03185
39000 299.01 -16623 0.920681
40000 299.726 -16615 2.95096
41000 300.193 -16650.5 -15.5308
42000 302.23 -16638.8 11.0964
43000 301.313 -16624.1 3.45601
44000 300.884 -16581.6 3.20578
45000 299.925 -16594.3 0.153592
46000 300.404 -16640.7 -6.12748
47000 300.095 -16697.3 -7.23124
48000 299.081 -16639.5 6.98615
49000 302.052 -16625.5 5.27244
50000 299.314 -16682.9 -13.2572
51000 298.707 -16629.2 20.1487
52000 302.317 -16610.9 -19.0995
53000 299.19 -16633.4 17.2218
54000 300.411 -16657.8 -0.681467
55000 299.705 -16683.8 0.0192051
56000 298.754 -16602.4 1.73098
57000 300.714 -16651.7 -1.86524
58000 299.431 -16627.3 -14.7062
59000 301.55 -16634.7 -7.06299
60000 299.633 -16622.3 4.64468
61000 299.289 -16676.8 9.88609
62000 298.815 -16662 -1.61724
63000 299.905 -16675.2 -0.290239
64000 300.23 -16650.4 9.75688
65000 301.451 -16614.2 -5.08116
66000 301.703 -16633.5 -0.23741
67000 299.36 -16629.7 0.562769
68000 300.569 -16641.1 6.75653
69000 299.66 -16670.9 -7.56596
70000 298.397 -16743.9 6.8198
71000 299.489 -16663 11.6389
72000 301.37 -16646.7 -2.28739
73000 299.533 -16655.9 3.25026
74000 301.202 -16644.5 12.056
75000 299.607 -16639.3 4.49534
76000 298.53 -16680.5 0.652921
77000 298.817 -16632.2 -3.20212
78000 299.841 -16585.3 8.20718
79000 301.446 -16536.2 7.44364
80000 298.907 -16715.6 -16.3053
81000 300.078 -16643.8 19.6769
82000 301.427 -16598.7 0.493587
83000 300.438 -16650.9 -10.8339
84000 299.364 -16651.9 10.446
85000 299.882 -16631.4 4.8232
86000 300.215 -16636 -6.48276
87000 299.33 -16649 4.86579
88000 299.824 -16631.7 11.5918
89000 299.626 -16605.3 4.55914
90000 299.744 -16667.7 -9.53732
91000 301.009 -16649.7 -2.8117
92000 301.044 -16667.8 -0.627236
93000 299.194 -16653.1 9.87107
94000 300.683 -16612.5 0.574426
95000 299.953 -16624.6 -1.06289
96000 298.448 -16716.5 15.6767
97000 299.793 -16643.7 -1.73657
98000 301.247 -16607.5 -4.22089
99000 302.418 -16586.4 3.03034
100000 301.267 -16594.1 -7.89934
101000 301.335 -16589.5 15.8852
102000 299.581 -16640.3 -8.41673
103000 299.066 -16660.6 -5.5936
104000 299.471 -16678.1 13.3616
105000 301.2 -16641.9 0.106524
106000 298.697 -16709.9 -11.9628
107000 300.371 -16698.4 12.1946
108000 299.651 -16675.9 3.55462
109000 298.962 -16727.5 -2.63124
110000 300.029 -16665.1 4.19763
111000 299.912 -16747 6.94069
112000 299.607 -16643.3 6.47301
113000 300.223 -16627.8 1.97414
114000 299.582 -16603.9 0.905408
115000 299.915 -16599.2 -7.51929
116000 299.847 -16600.8 7.71871
117000 299.333 -16651.2 5.81759
118000 300.465 -16585.6 -7.75279
119000 301.205 -16645.2 7.77933
120000 299.83 -16647.2 -1.3267
121000 300.022 -16640.8 0.621834
122000 300.787 -16604.5 6.40846
123000 299.677 -16679.2 -1.44204
124000 301.707 -16656.7 6.6086
125000 300.101 -16650.2 12.4363
126000 301.112 -16630 0.809522
127000 299.459 -16597.3 -1.83877
128000 301.705 -16620 -5.73735
129000 301.017 -16673.7 0.947214
130000 300.619 -16623.6 4.61073
131000 298.411 -16691.4 2.82609
132000 300.459 -16632.5 2.11294
133000 299.89 -16631.9 4.66905
134000 299.902 -16634.8 2.94087
135000 299.418 -16645.8 -1.96431
136000 300.069 -16687.7 0.932809
137000 301.251 -16711.1 -1.22195
138000 299.311 -16716.4 3.79094
139000 301.214 -16634.5 10.5244
140000 299.356 -16668.5 -1.81183
141000 300.26 -16641.5 1.21832
142000 299.327 -16650.9 -1.08168
143000 300.814 -16620.3 -18.303
144000 298.525 -16666.1 7.20571
145000 300.763 -16632 0.394747
146000 299.649 -16648.8 9.31256
147000 300.429 -16664.9 13.1007
148000 300.538 -16707 -0.612714
149000 298.038 -16725.4 -2.51056
150000 301.24 -16707.2 -0.850333
151000 300.43 -16715.1 -4.75013
152000 299.702 -16672.6 10.4945
153000 299.314 -16672.6 -7.21913
154000 298.311 -16674.2 7.3013
155000 301.587 -16610.3 -3.04878
156000 300.563 -16625.8 -6.16468
