# Time-averaged data for fix 3
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
2000 299.774 -16451 2.13655
3000 301.302 -16539.3 1.03805
4000 299.383 -16628.2 -0.290413
5000 299.535 -16651.2 2.71143
6000 299.037 -16668.8 0.854459
7000 299.728 -16624.7 -0.917004
8000 301.511 -16660 -5.45162
9000 301.336 -16685.6 -0.476638
10000 299.833 -16684.3 1.94638
11000 300.316 -16665.6 2.78861
12000 300.567 -16663.8 12.1147
13000 299.378 -16671.2 -6.25711
14000 300.181 -16682.3 -0.895386
15000 300.347 -16683.4 -3.6125
16000 300.308 -16667.2 -6.56335
17000 300.202 -16658.3 8.18908
18000 300.644 -16626.1 5.12479
19000 298.773 -16667.8 5.43792
20000 300.312 -16707.7 -8.43641
21000 299.946 -16741.7 3.19446
22000 301.16 -16675 -4.8903
23000 300.891 -16597.6 -1.26999
24000 300.311 -16620.9 -0.251303
25000 300.222 -16620 -3.10132
26000 300.017 -16596.8 13.009
27000 301.115 -16618.1 -1.09632
28000 299.397 -16661.2 10.0391
29000 301.31 -16638 -3.36982
30000 300.901 -16593.5 7.4621
31000 298.886 -16643.4 4.59134
32000 299.244 -16650.5 12.9351
33000 299.903 -16633 -7.48048
34000 299.344 -16707.1 -2.36647
35000 299.252 -16670.4 -0.667188
36000 297.883 -16732.3 -1.9018
37000 298.962 -16716.3 -12.7837
38000 301.125 -16726 5.27169
39000 301.064 -16682.3 3.61536
40000 298.629 -16676.4 0.295536
41000 300.58 -16731 3.21495
42000 299.997 -16697.4 -0.236561
43000 299.169 -16701.1 3.05665
44000 299.401 -16702.7 -0.795334
45000 299.717 -16655.5 -1.65061
46000 299.368 -16621.4 14.9546
47000 301.505 -16636 -12.2064
48000 298.308 -16650.5 11.4694
49000 299.576 -16657 -0.446379
50000 298.081 -16721.5 12.3713
51000 300.739 -16678.4 10.793
52000 301.111 -16648.2 10.3227
53000 300.32 -16621.8 0.408101
54000 299.036 -16636.6 0.995553
55000 299.314 -16698.7 -7.35549
56000 299.099 -16677.4 10.5768
57000 300.398 -16645.8 -4.23393
58000 301.382 -16656.3 4.87627
59000 300.578 -16618.9 9.61334
60000 301.012 -16637.6 -11.6116
61000 300.015 -16544.5 2.39236
62000 302.578 -16588.9 -10.2976
63000 299.703 -16636.3 3.03622
64000 300.8 -16633 1.8918
65000 298.971 -16621.7 6.53674
66000 298.743 -16656.9 3.08835
67000 299.245 -16676.4 17.8247
68000 300.231 -16658.2 -17.0305
69000 299.456 -16678.6 -0.33262
70000 299.866 -16731.2 -2.66197
71000 299.465 -16683.3 1.37855
72000 300.012 -16655.2 7.56425
73000 300.503 -16617.9 3.06413
74000 301.226 -16642.3 2.68445
75000 301.655 -16619.7 11.5585
76000 298.892 -16670.9 -3.18364
77000 301.968 -16596.4 -4.40456
78000 299.693 -16607.3 9.02754
79000 299.528 -16641.4 -5.46322
80000 299.887 -16652.3 -6.23763
81000 299.732 -16641.6 5.9307
82000 300.637 -16651.9 -14.3929
