# Time-averaged data for fix 3
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
2000 399.648 -14493.1 1.86449
3000 400.598 -14507.7 13.5681
4000 400.769 -14534.2 -7.51504
5000 398.022 -14528.3 -2.43558
6000 400.75 -14411.5 -0.0178853
7000 398.903 -14598.5 1.55906
8000 401.758 -14506.8 9.61995
9000 400.396 -14514.3 1.78371
10000 397.919 -14581.8 -1.58839
11000 399.847 -14581.6 2.89301
12000 400.008 -14494.4 -6.42945
13000 398.703 -14533.8 -9.87885
14000 399.042 -14537.8 -6.40375
15000 400.795 -14436.4 18.47
16000 399.326 -14553 -4.19505
17000 401.798 -14467.3 16.7492
18000 399.246 -14557.2 -16.5277
19000 399.213 -14522.3 6.5968
20000 400.275 -14471.8 10.7589
21000 400.033 -14465.8 -7.30418
22000 400.475 -14523.5 11.8906
23000 399.672 -14539.4 -3.34489
24000 401.312 -14454 7.41914
25000 401.608 -14487.1 3.33947
26000 400.69 -14498.4 -8.03947
27000 399.318 -14545.8 8.44062
28000 398.271 -14506.7 12.5777
29000 397.755 -14494.6 16.2042
30000 399.48 -14536.1 0.13907
31000 400.579 -14467.6 -1.54368
32000 399.749 -14428.2 -10.8967
33000 400.8 -14516.8 4.86389
34000 399.206 -14540.6 -10.5518
35000 399.632 -14518.7 15.3847
36000 401.701 -14449.8 5.12153
37000 400.014 -14541.6 1.9593
38000 398.75 -14559.8 -1.93639
39000 398.562 -14558.7 3.66489
40000 400.882 -14505.1 8.05162
41000 399.731 -14500 4.42535
42000 399.852 -14540.2 7.02483
43000 400.523 -14452.2 -7.31464
44000 399.896 -14460 8.43001
45000 401.095 -14487.5 -9.97357
46000 397.164 -14567.2 6.9636
47000 400.613 -14558.4 17.4137
48000 400.692 -14522.3 5.75272
49000 397.851 -14612.8 -0.0484969
50000 396.73 -14494.4 6.80055
51000 400.222 -14528.8 1.90068
52000 399.685 -14517.8 2.49146
53000 398.809 -14514.2 8.71408
54000 397.649 -14508.7 -15.2903
55000 402.174 -14413.9 7.76314
56000 400.783 -14461.4 -10.7094
