# Time-averaged data for fix 3
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
2000 267.656 -16606 -383.414
3000 299.785 -16308 -219.186
4000 299.779 -16423.1 -10.4062
5000 299.235 -16459.8 -25.4192
6000 300.056 -16430.6 17.3519
7000 300.336 -16503.5 -15.2229
8000 301.5 -16498.6 75.3933
9000 299.821 -16493 -101.348
10000 299.782 -16510.1 35.0875
11000 302.059 -16434.3 -44.1716
12000 300.918 -16504.7 98.8556
13000 300.317 -16530.4 -37.2219
14000 297.589 -16535.6 -8.29973
15000 300.028 -16539 -20.9185
16000 297.731 -16602.4 10.8145
17000 299.199 -16592.7 -51.4776
18000 301.979 -16533.4 67.3794
19000 300.996 -16594.3 36.4892
20000 298.643 -16640.7 -24.6094
21000 301.355 -16611.7 14.7278
22000 298.133 -16706.1 31.926
23000 300.172 -16610 -48.1127
24000 300.566 -16599.7 -37.0549
25000 300.256 -16588.7 76.3158
26000 299.379 -16554.7 23.1363
27000 297.856 -16598 -45.6056
28000 302.508 -16449.5 37.0571
29000 298.851 -16524.4 -66.8127
30000 298.893 -16512.7 64.277
31000 299.964 -16513.3 12.1093
32000 300.717 -16529.7 3.69828
33000 298.917 -16596 -39.113
34000 300.285 -16499.8 91.8335
35000 300.081 -16540.5 16.7328
36000 299.572 -16537.7 -61.9675
37000 297.22 -16604.6 8.29893
38000 299.025 -16594.9 -1.02091
39000 300.453 -16509.5 99.0451
40000 298.52 -16570.6 29.5127
41000 298.566 -16548.5 -151.869
42000 299.234 -16537 28.6
43000 301.347 -16499 93.0921
44000 298.764 -16535.8 30.2763
45000 300.731 -16503.4 -92.6882
46000 298.331 -16548.1 65.815
47000 299.406 -16543.1 41.5969
48000 300.501 -16532.2 -13.3803
49000 300.228 -16476.3 -15.4795
50000 299.148 -16527.3 15.8144
51000 299.912 -16508.5 -28.858
52000 300.195 -16524.1 40.9632
53000 301.056 -16520.4 -12.0913
54000 299.854 -16523.6 11.8843
55000 299.613 -16542.1 -27.5132
56000 299.927 -16454.9 7.5031
57000 300.326 -16488.1 6.43423
58000 299.927 -16549.6 -41.8224
59000 299.33 -16530 34.6176
60000 300.407 -16493 -12.4866
61000 302.092 -16433.3 57.4806
62000 301.516 -16495.6 -67.282
63000 297.604 -16551.8 -8.92373
64000 298.159 -16576.8 27.1946
65000 299.274 -16638.1 -5.17425
66000 300.988 -16531 -12.9634
67000 301.29 -16515.5 29.7092
68000 300.249 -16529.3 35.7695
69000 299.97 -16504.4 -67.3291
70000 300.057 -16534.1 -1.23846
71000 299.413 -16490.8 -30.2763
72000 299.961 -16506.7 100.586
73000 302.234 -16505.5 -76.1047
74000 300.521 -16562.3 45.9457
75000 300.176 -16569.4 20.3018
76000 300.064 -16582.8 -19.8375
77000 300.218 -16535.4 19.2785
78000 297.92 -16553.4 2.07986
79000 298.962 -16540.3 70.6113
80000 300.31 -16497.9 -14.3773
81000 297.504 -16571.9 -53.1643
82000 299.499 -16511.5 33.0756
83000 301.31 -16509.9 20.9205
84000 298.642 -16543.2 -61.2352
85000 299.859 -16557.4 2.11811
86000 300.116 -16538.4 -27.8877
87000 298.294 -16552.7 65.6004
88000 300.333 -16522 -40.3487
89000 301.417 -16482.9 -4.03691
90000 300.211 -16531.6 67.32
91000 299.489 -16570.6 -14.1567
92000 300.532 -16554 12.7257
93000 299.309 -16568.7 -22.1437
94000 299.612 -16564.3 -79.2808
95000 298.692 -16574.4 31.2783
96000 300.707 -16569.3 -24.7708
97000 300.684 -16532.8 10.7473
98000 298.423 -16527.2 58.668
99000 300.26 -16495.2 5.82204
100000 300.959 -16483.5 -26.8083
101000 300.893 -16515.9 -13.7445
102000 301.243 -16452.8 6.99379
103000 300.651 -16491.8 -5.76677
104000 297.933 -16482.4 87.3377
105000 300.708 -16473.6 -97.5965
106000 298.688 -16487.3 85.3784
107000 300.734 -16493.9 -51.9113
108000 299.762 -16513.5 23.7473
109000 299.018 -16516.7 -62.2294
110000 299.165 -16585 24.4315
111000 300.515 -16515.8 -35.3618
112000 299.822 -16488.8 74.4928
113000 300.421 -16495.8 -53.6958
114000 300.515 -16483.7 -6.46809
115000 300.067 -16529.6 29.8936
116000 299.19 -16589.4 -20.8685
117000 300.418 -16542.3 -22.5563
118000 299.924 -16545.3 7.47694
119000 300.208 -16594.6 -4.73524
120000 301.629 -16488.8 121.158
121000 298.696 -16531.2 -68.4487
122000 300.814 -16523.6 -10.5506
123000 299.52 -16535.9 23.4848
124000 299.543 -16542.4 16.725
125000 297.461 -16542.4 -17.1998
126000 300.887 -16475.8 -11.6392
127000 300.3 -16519.2 68.7345
128000 300.9 -16517.1 -8.701
129000 300.173 -16487 59.6198
130000 299.714 -16503.8 -37.2527
131000 299.068 -16479.8 41.9764
132000 299.668 -16511.9 -90.3136
133000 300.145 -16525.2 118.173
134000 301.084 -16464.1 -4.97788
135000 302.323 -16480.6 -49.631
136000 300.541 -16538.1 6.91852
137000 299.076 -16517.9 -39.3588
138000 301.931 -16495.3 30.0929
139000 300.622 -16483.8 -6.56819
140000 302.102 -16507.2 -21.7722
141000 299.499 -16523.4 50.676
142000 299.476 -16515.9 -15.1696
143000 300.353 -16487.7 -5.57688
144000 300.97 -16465.6 -52.7463
145000 300.904 -16536.1 56.8563
146000 298.926 -16486.3 -0.00739353
147000 300.114 -16453.8 52.8838
148000 300.346 -16499.3 28.7411
149000 299.189 -16472.8 -53.9513
