# Time-averaged data for fix 3
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
2000 262.527 -22034.1 -324.074
3000 298.577 -21815.9 -71.2255
4000 300.18 -22021.1 -7.4478
5000 300.044 -22165.8 9.74325
6000 300.088 -22220.2 -58.5671
7000 300.035 -22333.3 20.5713
8000 299.252 -22385.9 46.5934
9000 300.196 -22398 -67.1092
10000 300.689 -22461.4 -6.45433
11000 300.149 -22574.7 -34.6143
12000 298.816 -22627.2 -45.6037
13000 299.829 -22656.8 11.3604
14000 299.89 -22618.1 24.4986
15000 301.949 -22623.7 -38.4259
16000 300.036 -22650.3 -57.3727
17000 299.991 -22685.9 56.3236
18000 300.365 -22689.6 -92.6666
19000 300.015 -22673.4 50.4388
20000 299.676 -22703.9 138.577
21000 299.192 -22749.1 -61.955
22000 299.403 -22774.6 -118.386
23000 299.598 -22828.2 78.7265
24000 297.987 -22864.3 12.6686
25000 300.056 -22871 -73.4487
26000 300.949 -22951.1 -40.3387
27000 301.762 -22921.4 20.7472
28000 297.805 -22976.5 -50.3778
29000 300.241 -23029.1 79.744
30000 298.294 -22982.6 -31.9361
31000 300.647 -22903 38.9236
32000 300.929 -22896.3 12.8559
33000 298.538 -22958.4 -71.4008
34000 300.773 -22923.4 -5.69938
35000 298.415 -22929.3 -9.99351
36000 300.079 -22933.4 18.9044
37000 299.81 -22859.5 -36.1979
38000 299.788 -22737.7 63.0094
39000 300.021 -22738.8 13.2295
40000 301.593 -22733.2 42.3165
41000 299.809 -22783 -91.6396
42000 300.514 -22833.9 117.609
43000 300.877 -22924.5 -46.949
44000 299.442 -22866 -62.6683
45000 301.075 -22842.6 74.055
46000 299.784 -22865.7 66.7988
47000 299.743 -22821.4 27.6196
48000 301.585 -22842.5 -30.7306
49000 297.989 -22852.4 17.1505
50000 299.853 -22857.7 59.8728
51000 301.535 -22829.6 -138.665
52000 298.865 -22910.4 151.238
53000 300.926 -22881.7 12.5218
54000 298.841 -22926.1 -48.4271
55000 301.455 -22906.5 -20.544
56000 299.895 -22975 -24.3965
57000 298.262 -22966.3 -0.588361
58000 299.433 -22882.7 23.0667
59000 300.61 -22911.3 28.4519
60000 301.306 -22790.3 -94.4654
61000 299.982 -22770.7 78.6033
62000 299.678 -22766.1 29.4423
