# Time-averaged data for fix 3
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
2000 412.894 -14337.8 49.3332
3000 500.83 -12385.6 193.762
4000 498.747 -12234.7 19.8283
5000 500.702 -12197.3 35.2839
6000 501.363 -12091.7 40.1291
7000 498.205 -12127.4 -3.64626
8000 501.196 -11996.4 -81.0099
9000 498.197 -12074 -48.3714
10000 500.285 -12222.1 22.8382
11000 496.637 -12286.8 9.0449
12000 498.075 -12129.5 4.76374
13000 496.101 -12199.3 -8.08596
14000 500.466 -12236 65.4714
15000 498.039 -12255.8 55.938
16000 496.687 -12120.7 -69.2923
17000 501.923 -12054.8 1.71846
18000 502.77 -12164.4 -5.66783
19000 498.009 -12304.9 84.4068
20000 502.058 -12102.8 64.2305
21000 502.162 -12051.7 -162.106
22000 500.437 -12202.4 -15.4213
23000 497.598 -12243.4 46.9976
24000 501.035 -12241 77.4083
25000 502.766 -12084.4 20.3687
26000 499.468 -12077.1 32.2989
27000 498.886 -12080.4 -59.1376
28000 501.798 -12069.2 81.8729
29000 498.245 -12237.7 46.0231
30000 501.459 -12209.9 -1.02174
31000 501.17 -12141.6 -4.23464
32000 499.696 -12052 -20.6285
33000 500.287 -12105.6 -69.721
34000 502.713 -12202.8 136.879
35000 500.24 -12061.4 -63.5023
36000 498.637 -12160.5 28.1451
37000 499.831 -12161.8 15.5642
38000 500.866 -12053.1 -114.549
39000 501.849 -12018.4 -3.75747
40000 502.845 -11961.4 5.93072
41000 499.561 -12211.9 135.341
42000 500.461 -12052.6 -126.453
43000 501.727 -12145.9 27.1344
44000 501.7 -12264.3 100.789
45000 501.112 -12087.8 -7.53975
46000 500.304 -12091.5 -51.9969
47000 502.241 -12162.7 35.4748
48000 497.471 -12217.6 -68.3195
49000 498.35 -12297.4 119.127
50000 498.882 -12221.6 -5.31963
51000 500.452 -12088.8 -49.0713
52000 499.881 -12077.4 50.6861
53000 499.855 -12027.7 -116.167
54000 502.082 -12030.5 47.1875
55000 499.559 -12113.9 -47.5027
56000 500.466 -12199.3 61.0385
57000 500.883 -12069.1 14.5
58000 498.152 -12046.2 -126.716
59000 499.364 -12220.2 161.405
60000 502.411 -12099.2 6.87223
61000 495.641 -12143.9 -62.976
62000 499.964 -12242.1 165.88
63000 500.202 -12202.1 -32.9881
64000 498.215 -12050.2 -39.9224
65000 498.167 -12101.9 -67.2633
66000 499.922 -12195.8 125.441
67000 500.294 -12215.3 -23.7592
68000 499.495 -12151 15.2368
69000 499.982 -12133 -27.2085
70000 500.123 -12155.8 -33.698
71000 499.213 -12270.9 101.959
72000 501.049 -12139.9 -35.6159
73000 502.556 -11992.6 -82.55
74000 499.329 -12153.6 -9.73559
75000 499.662 -12263.4 54.9532
76000 500.195 -12154.1 -38.4483
77000 499.952 -12172.7 -50.0204
78000 501.475 -12203 105.481
79000 497.789 -12238.7 54.1516
80000 501.364 -12009.4 -101.808
81000 498.665 -12098.5 38.8587
82000 498.11 -12161.2 53.8583
83000 498.646 -12127.9 -29.168
84000 498.585 -12123.9 19.9398
85000 499.99 -11965.7 -147.699
86000 502.059 -12010.2 -2.13326
87000 501.045 -12222.2 -3.05901
88000 498.358 -12210.3 34.5708
89000 499.696 -12096.8 -39.9605
90000 498.38 -12171.2 34.9117
91000 499.419 -12230.7 11.6303
92000 496.743 -12264.2 26.7628
93000 501.266 -12157.5 45.5521
94000 500.585 -11977.2 -64.4547
95000 499.238 -12089.8 -18.2886
96000 498.922 -12136.9 -102.088
97000 500.024 -12184.3 66.5459
98000 496.667 -12219 29.1853
99000 500.14 -12101.9 -34.9867
100000 499.803 -12119.5 -12.5249
101000 500.72 -12175.9 41.6501
102000 500.397 -12033.1 -105.301
103000 500.778 -12245.2 78.6068
104000 499.429 -12210.8 24.9405
105000 500.266 -12167.8 -59.5854
106000 501.55 -12138.9 5.92602
107000 500.347 -12163.9 71.1383
108000 498.19 -12169.1 -14.4685
109000 499.032 -12218.4 -1.46056
110000 497.55 -12123.9 -14.2463
111000 500.795 -12102.8 41.8078
112000 502.605 -12108.4 -7.16281
113000 502.193 -11981.6 -92.5251
114000 502.061 -12221.7 101.915
115000 496.106 -12239.1 122.118
116000 498.616 -12051.2 -21.8834
117000 502.283 -12030.4 76.8048
118000 499.162 -11961.3 -62.753
119000 501.309 -12028.5 -71.6201
120000 498.859 -12332.2 221.739
121000 499.656 -12131.4 -98.023
122000 503.014 -12141.2 89.9965
123000 500.17 -12104.9 -24.7536
124000 499.192 -12156.4 -65.232
125000 501.088 -12087.6 -36.4
126000 500.161 -12157.8 140.827
127000 496.19 -12090.6 -115.336
128000 499.435 -12007.2 -15.2456
129000 502.865 -11989.9 62.3775
130000 503.248 -12055.1 -66.5787
131000 500.218 -12336.1 195.86
132000 498.817 -12164.9 -24.6942
133000 499.765 -12081.7 -37.1256
134000 501.394 -12089 -4.16535
135000 500.884 -12092.7 -1.35142
136000 501.507 -12057.8 -16.1815
137000 497.349 -12198.4 -18.4832
138000 500.817 -12271.4 110.878
139000 498.745 -12226.8 -14.0761
140000 502.202 -12107.8 -20.7497
141000 502.821 -12085.3 -3.40685
142000 495.167 -12119.1 -2.19442
143000 499.922 -12158.4 37.3155
144000 500.625 -12117.4 64.7685
145000 502.054 -12047.9 -53.69
146000 497.133 -12139.7 -6.4723
147000 502.176 -12077.1 -22.6963
148000 496.707 -12247.1 93.042
149000 498.957 -12071.7 -169.852
150000 504.119 -12245.9 133.732
151000 500.837 -12124.7 65.086
152000 502.042 -12072.1 -73.0936
153000 501.639 -12121.4 86.1199
154000 499.238 -12040.5 -86.8894
155000 501.214 -12106.7 10.8734
