# Time-averaged data for fix 3
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
2000 400.987 -12878.3 2.16148
3000 399.348 -12700.7 -5.15564
4000 400.944 -12771.6 17.7938
5000 399.138 -12743.5 -9.88086
6000 400.514 -12773.7 15.8924
7000 399.826 -12741.6 -15.9319
8000 399.562 -12790.5 17.7161
9000 398.309 -12766.7 -15.5003
10000 400.545 -12786.5 12.5823
11000 398.492 -12797.1 4.39587
12000 400.47 -12772.5 -7.86196
13000 401.83 -12747.9 6.58143
14000 398.945 -12773 2.2933
15000 398.192 -12740 2.67841
16000 399.301 -12719.6 3.31403
17000 400.314 -12741.1 6.33443
18000 398.596 -12748.8 -7.87239
19000 400.383 -12779.3 -6.91472
20000 402.057 -12699.3 1.75109
21000 399.7 -12754.6 -1.39406
22000 396.521 -12756.8 7.33689
23000 400.14 -12780.5 5.59691
24000 399.389 -12757.5 9.5359
25000 401.269 -12773.9 -6.30947
26000 400.46 -12813.3 2.87094
27000 401.587 -12727.4 7.8719
28000 400.537 -12740.9 -9.55652
29000 401.302 -12697.5 12.2272
30000 400.488 -12725.1 -5.5407
31000 400.439 -12746.3 8.52452
32000 398.629 -12808 10.6224
33000 402.351 -12770.7 -0.490296
34000 398.652 -12782.9 0.749543
35000 400.33 -12737.5 -7.57571
36000 396.71 -12791.9 11.9039
37000 399.032 -12795.7 -9.49257
38000 400.212 -12701.6 -1.24302
39000 399.841 -12722.6 24.7987
40000 402.797 -12753.8 -5.59151
41000 398.549 -12741.3 10.372
42000 399.085 -12790.3 -2.48831
43000 403.08 -12719.3 11.0833
44000 401.265 -12772.2 -9.53761
45000 400.501 -12756 3.19754
46000 402.389 -12752.9 1.53923
47000 399.278 -12797.8 0.288467
48000 398.883 -12772.8 0.975534
49000 399.788 -12792.8 -6.66416
50000 400.149 -12734.4 -9.51199
51000 398.634 -12849.7 8.56915
52000 400.997 -12787.3 -8.17515
53000 400.351 -12688.4 1.17781
54000 399.35 -12847.5 -0.610843
55000 397.707 -12784.8 16.3637
56000 402.937 -12729.6 -14.956
57000 399.724 -12759.6 14.7557
58000 399.649 -12746.7 8.92129
59000 402 -12701.6 -1.39584
60000 398.899 -12808.8 8.33024
61000 400.567 -12726.1 5.18686
62000 399.608 -12814.3 -1.62044
63000 398.369 -12813.2 -4.23371
64000 400.692 -12762.8 -8.66421
65000 399.591 -12806.7 6.79467
66000 399.161 -12758.9 -0.836234
67000 399.715 -12809.9 -3.24068
68000 400.363 -12726 -2.35851
69000 402.496 -12772.1 0.110833
70000 399.465 -12790.8 20.7432
71000 397.872 -12757.8 -2.53044
72000 400.834 -12761.8 7.26344
73000 401.66 -12785.9 6.35749
74000 400.699 -12779.1 -3.29883
75000 398.998 -12773.6 20.3681
76000 398.384 -12766.9 3.68786
77000 399.874 -12803.6 13.0137
78000 398.838 -12780.9 -6.5804
79000 401.262 -12728.9 5.07761
80000 399.739 -12693.8 9.16044
81000 400.58 -12715.9 0.106534
82000 397.097 -12738.3 9.89374
83000 401.902 -12681.3 2.58103
84000 399.754 -12767.5 -5.55618
85000 400.44 -12802.8 2.45914
86000 399.751 -12747.9 2.89233
87000 397.704 -12781.7 1.34473
88000 398.723 -12749.7 19.1915
89000 400.872 -12781.2 -0.304915
90000 399.727 -12766.1 4.61293
91000 398.505 -12780.4 9.69859
92000 399.733 -12800.9 -15.5983
93000 397.873 -12791.8 1.47387
94000 400.491 -12751.4 9.8286
95000 399.578 -12732.1 2.75183
96000 401.357 -12737.8 -2.33907
97000 402.233 -12738.4 -6.48606
98000 398.085 -12819.3 18.1162
99000 400.121 -12694.2 -13.9942
100000 402.723 -12689 10.8589
101000 401.261 -12737.2 -4.68542
102000 398.932 -12702.4 19.1636
103000 398.911 -12790 0.84339
104000 396.201 -12803.4 4.63875
105000 398.287 -12767.6 -2.73858
106000 401.077 -12811.9 23.0221
107000 399.442 -12818.9 8.32119
108000 400.815 -12801.9 -5.32336
109000 399.13 -12781.3 -0.425753
110000 397.977 -12801.9 -6.9971
111000 399.901 -12694.2 5.11614
112000 398.318 -12794.7 -3.08818
113000 402.511 -12683.5 10.2216
114000 398.071 -12816.6 -5.99613
115000 402.882 -12753.9 13.0125
116000 400.816 -12755.4 7.52667
117000 401.665 -12724.9 -4.6047
118000 400.151 -12791.2 0.313437
119000 400.045 -12746.3 1.15096
120000 400.087 -12814.4 3.4937
121000 399.905 -12784 -0.570782
122000 399.249 -12711.3 6.69999
123000 397.439 -12832.1 0.141129
124000 400.242 -12865.9 4.52848
125000 398.566 -12811.8 -6.51632
126000 400.87 -12786.7 3.03452
127000 399.888 -12746.4 -5.22569
128000 403.114 -12687 17.2736
129000 399.984 -12743 -6.21163
130000 400.131 -12748.3 14.744
131000 400.614 -12799.4 -9.8345
132000 402.888 -12694.5 -0.901551
133000 401.317 -12773.9 0.861249
134000 398.723 -12795.8 -7.74201
135000 398.48 -12792.8 9.33864
136000 398.561 -12816.8 -3.88744
137000 401.83 -12753.6 1.77931
138000 399.019 -12761.2 3.48056
139000 400.377 -12790.3 -10.389
140000 401.491 -12759.3 5.19865
141000 399.618 -12853 -1.80508
142000 399.918 -12800.2 6.18109
143000 400.583 -12741 12.6242
144000 398.686 -12737.6 -12.4697
145000 398.647 -12809.6 7.41946
146000 397.089 -12820.1 5.40472
147000 401.467 -12746 16.1118
148000 400.517 -12738.5 -9.10751
149000 401.97 -12742.9 -11.5875
150000 399.256 -12740.4 -12.1835
151000 399.013 -12770.3 3.82142
152000 400.267 -12774.5 -0.969317
153000 399.49 -12756.6 2.11681
154000 401.421 -12750.3 1.58408
155000 399.821 -12739.6 -5.98888
156000 402.194 -12706.4 5.26271
157000 399.198 -12803 3.64427
158000 398.986 -12767.5 -4.99764
159000 401.679 -12681.1 -0.453817
160000 400.17 -12734.8 -16.7757
161000 399.667 -12688.2 8.20193
162000 401.804 -12694.2 -4.88014
163000 399.493 -12813.6 1.9136
164000 398.944 -12835.5 10.4227
165000 400 -12823.9 -1.98281
166000 397.808 -12830.3 -5.07952
167000 399.223 -12822.8 4.62368
168000 399.675 -12831.9 -0.819514
169000 401.542 -12752.3 16.3953
170000 400.56 -12764.7 -7.08422
171000 400.469 -12794.5 5.66275
