# Time-averaged data for fix 3
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
2000 401.92 -15460.9 38.7556
3000 399.438 -15482.7 -23.4409
4000 399.933 -15501.3 22.6351
5000 400.204 -15476.4 -12.9433
6000 399.281 -15482.1 13.9292
7000 401.198 -15461.9 -10.8575
8000 399.426 -15479.5 12.691
9000 399.306 -15513.1 -9.3907
10000 400.262 -15504 -20.7939
11000 399.629 -15453.8 -14.9182
12000 401.024 -15455 -10.3805
13000 399.182 -15513 -0.533822
14000 399.482 -15470.9 -0.691304
15000 399.328 -15490 -8.27376
16000 399.86 -15482.3 -5.18954
17000 402.953 -15442.5 16.5529
18000 399.848 -15454.3 -8.41135
19000 400.776 -15420.7 -6.38373
20000 399.627 -15465.3 17.6918
21000 401.167 -15470.6 -3.95086
22000 399.867 -15426.8 9.7579
23000 400.8 -15426.1 5.99697
24000 399.262 -15425.8 -10.3103
25000 398.901 -15444.6 22.6873
26000 400.114 -15446.8 -27.739
27000 402.466 -15450.4 35.8361
28000 401.238 -15391.2 -24.2867
29000 400.466 -15495.4 35.6953
30000 400.857 -15482.9 -32.6833
31000 401.619 -15426.5 28.7872
32000 400.523 -15408.9 -8.18447
33000 401.157 -15439.3 9.8105
34000 401.369 -15456.3 -3.325
35000 399.808 -15443.7 -1.2844
36000 400.771 -15422.5 -10.9872
37000 396.997 -15467.2 10.6169
38000 398.014 -15456.7 2.10838
39000 399.905 -15448.8 -3.84857
40000 399.242 -15464.4 21.7402
41000 398.498 -15480.4 -5.37544
42000 399.437 -15458.7 -9.82457
43000 400.129 -15453.3 30.2273
44000 399.974 -15419.8 1.61936
45000 399.343 -15449 -0.943409
46000 399.695 -15408.4 -2.7559
47000 399.74 -15498.4 46.6096
48000 397.019 -15496.3 -47.6286
49000 399.438 -15445.8 2.86564
50000 399.281 -15454.4 -36.5265
51000 399.553 -15424.3 18.4495
52000 400.026 -15466.1 2.62996
53000 398.011 -15435.5 9.17721
54000 399.864 -15433.8 -22.5932
55000 399.343 -15423.9 -0.361855
56000 397.861 -15409 -4.37947
57000 400.683 -15443.7 6.52402
58000 400.432 -15395.3 -25.7239
59000 399.249 -15443.5 51.9247
60000 400.694 -15426.4 -31.8926
61000 401.506 -15400.1 34.8319
62000 401.093 -15339.5 0.15853
63000 397.024 -15470 -19.2911
64000 402.032 -15433.6 23.8325
65000 401.343 -15485.8 -66.9248
