# Time-averaged data for fix 3
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
2000 300.661 -16973.5 -55.5714
3000 299.428 -17018.6 29.0184
4000 300.555 -17043.6 -18.8244
5000 299.457 -17035.9 18.3003
6000 300.359 -17053.6 -19.1203
7000 299.539 -17084.9 27.5419
8000 300.222 -17099.3 -17.7392
9000 300.423 -17070.2 -2.62461
10000 301.03 -17039.1 33.872
11000 301.656 -17090.5 -23.7547
12000 300.506 -17101 0.639039
13000 299.917 -17106 -10.6593
14000 298.971 -17122.1 -16.2921
15000 299.337 -17138.2 -6.00937
16000 299.814 -17112.7 -14.0773
17000 300.141 -17118 22.4746
18000 300.049 -17126.3 6.06993
19000 298.574 -17092.8 -12.0382
20000 300.607 -17119.7 15.1088
21000 298.351 -17115.8 -7.72039
22000 299.157 -17086.6 11.2062
23000 299.762 -17115.9 -0.359459
24000 299.638 -17108.5 -12.8082
25000 298.76 -17115.8 20.155
26000 301.137 -17121.7 -4.66052
27000 299.149 -17114.2 9.85206
28000 300.885 -17093.9 4.83056
29000 300.737 -17125.2 -9.67232
30000 300.592 -17121.3 0.58329
31000 298.527 -17112.4 -3.83871
32000 298.647 -17108.6 20.7286
33000 300.413 -17062.5 -13.3029
34000 298.318 -17124.3 18.5792
35000 298.67 -17096.3 -5.02089
36000 301.116 -17081.6 6.43671
37000 300.597 -17078.7 2.15741
38000 298.619 -17069.6 -30.0152
39000 300.529 -17051.8 27.7176
40000 298.098 -17127.3 -33.7676
41000 300.488 -17097.6 53.6612
42000 300.014 -17076 -26.6006
43000 298.919 -17105.6 38.2035
44000 299.298 -17173 -15.7738
45000 302.354 -17089.2 12.9078
46000 300.112 -17103.6 -7.51066
47000 298.537 -17157.2 24.5799
48000 300.63 -17082.4 -8.93042
49000 301.644 -17054.4 2.0939
50000 299.45 -17114.9 -21.8908
51000 299.993 -17102.9 3.53149
52000 298.747 -17168.6 -6.82046
53000 300.816 -17118.7 7.33846
54000 300.136 -17115.2 -10.6212
55000 299.895 -17144.8 -11.7309
56000 301.024 -17078.4 -11.764
57000 300.625 -17094.2 4.84001
58000 298.996 -17096.9 5.96857
59000 299.232 -17118.9 4.6406
60000 300.548 -17125.4 8.27365
61000 297.83 -17159.7 -1.74689
62000 299.319 -17120 -11.687
63000 300.935 -17052.2 -0.941746
64000 299.873 -17061 0.34194
65000 299.935 -17059.8 0.599898
66000 300.678 -17099.3 0.683012
67000 299.705 -17110.6 14.2014
68000 299.223 -17101.9 -16.0794
69000 301.198 -17100.2 5.39048
70000 301.267 -17092.9 -12.1859
71000 300.267 -17072.2 27.4042
72000 301.41 -17077.5 -19.9683
73000 300.305 -17128.2 27.5756
74000 299.727 -17100 -16.9008
75000 298.934 -17133.1 24.2107
76000 299.202 -17131.1 -10.5727
77000 300.246 -17107.4 6.82261
78000 300.323 -17081.5 13.2428
79000 300.295 -17109.7 11.7253
80000 301.594 -17075.2 22.5684
81000 299.087 -17171.4 -10.5765
82000 300.73 -17107.7 4.05505
83000 300.82 -17119.5 -1.00229
84000 299.932 -17110 17.5517
