# Time-averaged data for fix 3
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
2000 300.678 -17368.2 17.7633
3000 299.42 -17513.8 3.11678
4000 300.684 -17557.2 13.5635
5000 299.026 -17559.6 -2.55238
6000 300.266 -17563.4 3.42738
7000 300.646 -17531.1 9.454
8000 300.6 -17610 -4.0478
9000 299.702 -17557.8 8.49085
10000 301.202 -17484 -1.28262
11000 300.046 -17473.2 -0.8118
12000 301.48 -17501.9 10.0833
13000 301.359 -17527.5 -5.24528
14000 299.399 -17494.5 4.97425
15000 299.852 -17489.6 -10.7888
16000 299.739 -17534.2 -5.66358
17000 300.182 -17573.4 0.851399
18000 300.792 -17487.9 13.6328
19000 300.897 -17508.5 -6.53976
20000 301.525 -17519.2 13.5921
21000 300.986 -17545.7 1.19548
22000 299.255 -17548.3 13.4704
23000 301.993 -17465.4 -12.06
24000 298.953 -17538.3 -2.26757
25000 299.377 -17500.5 11.9004
26000 299.117 -17549.9 -0.784456
27000 299.582 -17544.9 10.2828
28000 298.409 -17534.2 4.02271
29000 300.751 -17506 9.6693
30000 298.769 -17532.3 -5.91084
31000 299.66 -17549.5 -5.82361
32000 300.203 -17484.2 7.36302
33000 300.776 -17502.2 -5.68214
34000 301.392 -17506.9 2.61765
35000 299.027 -17528.8 -2.85309
36000 299.577 -17515.2 12.8208
37000 300.348 -17561.4 -2.3757
38000 298.513 -17562.8 -10.4203
39000 299.766 -17534.3 -3.33877
40000 300.482 -17573 3.60489
41000 301.464 -17470.1 -0.221872
42000 299.863 -17526.6 -10.09
43000 299.164 -17610.5 -6.58704
44000 299.111 -17557.4 12.954
45000 302.08 -17545.8 -2.52824
46000 298.476 -17516.1 -0.437951
47000 301.834 -17469.9 -4.78428
48000 299.321 -17535.1 4.7589
49000 302.695 -17533 4.19788
50000 299.535 -17544.5 0.476332
51000 299.866 -17543.8 11.8331
52000 298.243 -17562 -6.69004
53000 299.558 -17551.5 2.60822
54000 301.923 -17498.7 1.87852
55000 299.079 -17521.4 4.89101
56000 299.026 -17592.6 1.42491
57000 300.35 -17560.1 -4.12324
58000 299.389 -17558.8 8.31489
59000 299.206 -17599.9 4.69566
60000 301.438 -17594.1 -0.975246
61000 300.675 -17577.4 1.63128
62000 300.577 -17537.4 -0.148302
63000 299.547 -17570.8 0.230207
64000 300.749 -17569.5 0.170262
65000 300.454 -17555.1 3.59191
66000 299.009 -17610 -1.41204
67000 300.995 -17496 -5.57293
68000 300.124 -17504.3 0.986162
69000 299.15 -17515.8 6.35877
70000 297.13 -17573.6 3.08908
71000 300.69 -17531.8 -0.707836
72000 300.276 -17539.8 2.61663
73000 300.322 -17548.7 -9.37916
74000 299.251 -17529.7 0.228808
75000 299.343 -17512.9 -7.43292
76000 300.022 -17530.7 0.64299
77000 299.211 -17512.5 5.20999
78000 300.799 -17518.8 6.66161
79000 300.598 -17517.4 -9.03887
80000 300.38 -17570.7 9.45007
81000 299.987 -17578.2 5.4501
82000 300.434 -17579.5 -0.28869
83000 301.186 -17545.5 8.3582
84000 298.988 -17575 -8.19009
85000 299.853 -17534.9 11.4305
86000 298.241 -17548.1 -5.38536
87000 301.405 -17522.7 -7.00161
88000 300.471 -17516.2 -6.2332
89000 298.953 -17533.4 2.29663
90000 298.952 -17513.7 7.10932
91000 299.657 -17509.8 -3.33366
92000 300.621 -17522.4 0.738425
93000 300.324 -17564.3 -10.9955
94000 301.152 -17547.2 13.7534
95000 300.513 -17525.6 0.221215
96000 300.43 -17515.9 8.90343
97000 299.092 -17566.5 -1.79457
98000 300.709 -17499.8 1.93865
99000 301.357 -17491.1 -1.758
100000 299.118 -17515.5 -8.23795
101000 298.822 -17573 5.69108
102000 298.822 -17588.4 7.81712
103000 298.554 -17570.9 9.71906
104000 301.914 -17532.7 -0.157153
105000 299.648 -17565.6 1.28706
106000 299.896 -17527.6 -0.911544
107000 299.01 -17540.2 4.95323
108000 299.876 -17529.3 8.74393
109000 298.411 -17567.1 -11.374
110000 299.438 -17547 8.92665
111000 301.897 -17517.6 -7.26436
112000 297.874 -17616.1 7.60135
113000 297.817 -17607.7 -3.66825
114000 298.339 -17570.3 -6.45129
115000 299.982 -17562.1 15.1548
116000 299.263 -17508 5.5549
117000 300.057 -17521.9 -1.30063
118000 298.367 -17565.5 6.12838
119000 298.99 -17581.6 6.49591
120000 302.302 -17524.7 -5.87753
121000 299.513 -17581.4 3.41188
122000 299.717 -17549.4 0.317803
123000 299.59 -17539 3.36103
124000 302.187 -17490.9 12.0967
