# Time-averaged data for fix 3
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
2000 498.573 -11065.1 48.6036
3000 501.369 -10704.8 4.82122
4000 498.542 -10661.4 1.28746
5000 500.824 -10661.3 7.49148
6000 500.166 -10697.1 -14.3799
7000 499.961 -10658.4 10.8102
8000 496.777 -10674 -18.7985
9000 502.233 -10635.3 20.9823
10000 501.215 -10660.7 -3.73028
11000 501.287 -10605.5 2.95976
12000 498.84 -10551.8 -6.6321
13000 500.062 -10592.9 -9.04361
14000 497.901 -10625.8 0.7515
15000 500.665 -10519.5 18.9871
16000 500.791 -10504.8 -12.818
17000 499.541 -10617.3 10.8105
18000 500.367 -10699.6 0.399552
19000 499.858 -10753.8 5.33098
20000 499.837 -10592.7 -2.19728
21000 503.683 -10476.5 12.5893
22000 500.534 -10521.3 -5.73013
23000 505.212 -10472.4 2.95938
24000 501.019 -10502.2 -5.19734
25000 501.067 -10535.1 6.83227
26000 497.574 -10732 -12.0555
27000 498.904 -10697 3.41339
28000 498.185 -10767.2 9.48497
29000 500.366 -10847.9 2.22764
30000 499.516 -10731 -0.208642
31000 501.314 -10722.8 5.71802
32000 500.035 -10646.4 -6.45742
33000 500.908 -10719.4 -4.00545
34000 500.775 -10736.5 17.8225
35000 499.95 -10666 10.673
36000 499.727 -10715.9 6.80776
37000 503.006 -10613 4.51703
38000 499.256 -10620.3 -6.55756
39000 498.828 -10741 9.19442
40000 496.664 -10755.4 -20.7059
41000 499.675 -10555.2 5.89972
42000 499.357 -10679.1 3.48025
43000 498.638 -10561.2 -4.16917
44000 499.736 -10509.4 -2.78305
45000 498.362 -10676.3 -5.72804
46000 500.509 -10643.7 5.27107
47000 499.046 -10615.7 2.83703
48000 501.544 -10593 -9.14922
49000 503.248 -10665.4 3.27014
50000 497.625 -10643.2 -8.54533
51000 500.966 -10534.2 0.917921
52000 499.98 -10706.6 -3.33812
53000 499.442 -10702.3 10.739
54000 497.691 -10669.2 -4.89438
55000 500.314 -10723 3.9074
56000 498.294 -10546.6 8.86452
57000 497.93 -10714.3 10.4281
58000 497.568 -10800.6 -2.17952
59000 499.968 -10685.2 5.50639
60000 500.131 -10662.1 -0.31466
61000 500.545 -10672.5 -5.2944
62000 498.879 -10736.4 -3.32975
63000 500.719 -10736.7 5.41987
64000 499.988 -10675.5 -0.0915389
65000 500.671 -10647.9 1.72006
66000 500.061 -10682.9 -7.92357
67000 498.562 -10654.3 10.6478
68000 499.513 -10687.5 -21.9072
69000 501.716 -10647.8 -2.74621
70000 502.201 -10607.7 1.86776
71000 500.835 -10599.5 -1.81405
72000 497.845 -10734.6 11.9887
73000 498.733 -10744.6 3.60698
74000 501.291 -10595.1 -12.69
75000 500.103 -10644.1 1.14815
76000 498.482 -10706 9.87287
77000 500.815 -10769.4 5.9458
78000 499.695 -10694.2 2.56321
79000 502.583 -10569.6 -8.2144
80000 501.285 -10732.5 8.15647
81000 501.519 -10628.5 -4.08
82000 501.627 -10616.4 -0.744248
83000 498.363 -10741.7 0.179131
84000 498.361 -10730.4 11.3267
85000 499.031 -10740.1 -3.9057
86000 501.459 -10634.6 -3.56477
87000 501.771 -10633.5 2.16852
88000 501.674 -10622.8 -0.375827
89000 500.288 -10557.7 3.44781
90000 496.862 -10799.1 4.50702
91000 504.54 -10553 13.9877
92000 500.905 -10758.6 3.81809
93000 500.82 -10624.5 -12.8363
94000 499.834 -10735.9 25.9054
95000 500.312 -10605.7 0.197522
96000 502.424 -10631.1 -9.70075
97000 500.94 -10604.8 -4.26265
