# Time-averaged data for fix 3
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
2000 400.153 -12837.7 -8.00188
3000 400.411 -12772.2 -5.13948
4000 399.867 -12786.2 12.0606
5000 399.513 -12796.1 -4.96827
6000 401.089 -12801.4 -16.1364
7000 400.658 -12802.5 0.709266
8000 397.753 -12875.7 -0.782536
9000 397.785 -12821.6 7.11285
10000 402.445 -12697.4 -1.09731
11000 399.574 -12748.5 0.777777
12000 397.741 -12821.2 -1.77337
13000 400.642 -12755.1 11.4982
14000 400.304 -12760.6 6.1873
15000 398.906 -12775 -7.34443
16000 403.442 -12747.7 7.39466
17000 398.173 -12809.3 -0.659416
18000 401.033 -12749.7 5.30488
19000 402.533 -12678.1 -5.88886
20000 401.295 -12758.1 7.37693
21000 401.95 -12767.9 -18.7662
22000 400.209 -12774 2.04143
23000 402.412 -12692.7 -0.496711
24000 401.204 -12733.1 13.7663
25000 397.319 -12812.2 -2.75308
26000 401.399 -12700.5 6.53912
27000 400.306 -12777.4 -3.47723
28000 401.147 -12800.3 -0.1545
29000 401.053 -12754.6 1.88881
30000 400.472 -12760.7 1.15929
31000 401.434 -12719.6 -1.65032
32000 401.894 -12725.4 5.45772
33000 398.784 -12828.1 1.01208
34000 399.535 -12812 0.112413
35000 399.555 -12762.8 6.16798
36000 400.229 -12736.8 -8.01494
37000 399.329 -12774.6 1.22881
38000 400.623 -12710.9 7.24228
39000 400.686 -12738.1 2.52897
40000 400.713 -12702.6 -7.03251
41000 400.92 -12669.4 -6.47584
42000 399.224 -12739.6 -0.930849
43000 399.24 -12777.7 11.5226
44000 399.702 -12723 8.91903
45000 399.048 -12848.4 -4.028
46000 400.35 -12785.8 -2.46948
47000 402.677 -12785.7 4.81755
48000 398.352 -12783.8 -4.22574
49000 401.496 -12799.4 -10.0872
50000 401.192 -12798.2 12.7035
51000 403.652 -12686.7 -13.3022
52000 398.625 -12835.8 -1.09493
53000 397.43 -12814.8 0.166921
54000 400.161 -12819.8 -5.69034
55000 400.798 -12770.2 21.0368
56000 402.963 -12700.4 -0.568158
57000 397.891 -12781.2 1.4665
58000 398.583 -12708.2 -11.7874
59000 400.15 -12743.9 5.33719
60000 400.239 -12798.9 3.07155
61000 403.091 -12730.1 -0.665043
62000 399.302 -12774.5 10.2751
63000 401.727 -12678.9 -13.7793
64000 402.486 -12741 -3.6149
65000 399.095 -12709.9 0.380539
66000 398.977 -12822.8 3.42454
67000 402.387 -12756.1 -6.27673
68000 397.675 -12868 8.05429
69000 399.777 -12742.1 -11.115
70000 396.906 -12798.5 15.0472
71000 398.911 -12792.7 1.10587
72000 399.469 -12767.6 -11.4444
73000 402.152 -12716.2 -4.35201
74000 398.868 -12784.8 3.22998
75000 400.414 -12786.1 8.52819
76000 400.369 -12703.3 21.5368
77000 397.397 -12784.5 -18.2939
78000 400.519 -12721.1 4.51518
79000 400.838 -12812.1 -4.2398
80000 399.445 -12758.5 -3.72514
81000 399.326 -12786.2 21.6464
82000 402.281 -12761.5 -23.1596
83000 402.473 -12711.8 11.1959
84000 403.087 -12718 10.5354
85000 400.759 -12779.2 1.69309
86000 402.286 -12754.1 -3.76968
87000 400.165 -12733.6 -5.26678
88000 400.261 -12761.5 9.07663
89000 398.56 -12802.7 14.6109
90000 399.618 -12744.1 -8.42832
91000 401.238 -12720 -9.29015
92000 401.43 -12757.4 12.1779
93000 400.816 -12799.8 -4.93498
94000 397.915 -12809.9 -4.01288
95000 398.64 -12794.5 9.69868
96000 399.063 -12800.8 -4.75871
97000 400.619 -12742.7 5.78205
98000 399.83 -12806.9 10.7916
99000 400.672 -12761.3 8.38201
100000 399.644 -12791.8 -4.54614
101000 402.149 -12766.1 -6.59138
102000 397.702 -12861.3 6.6483
103000 399.307 -12840 1.11935
104000 400.679 -12710.6 3.81777
105000 399.878 -12765.2 0.743442
106000 400.098 -12820.1 -1.95922
107000 398.271 -12811 -3.73666
108000 398.05 -12801.1 10.5576
109000 399.363 -12747 -8.29032
110000 400.907 -12782.6 10.0789
111000 398.588 -12785.2 0.570787
112000 400.725 -12763.2 -3.25645
113000 398.219 -12764.2 -3.68135
114000 401.712 -12766.8 -0.660404
115000 400.481 -12809.8 6.04456
116000 398.818 -12772.1 4.79965
117000 399.343 -12745.7 -4.98245
118000 402.762 -12711.6 -2.38962
119000 399.397 -12740.6 15.1158
120000 401.445 -12688.5 -2.24357
121000 399.132 -12748.7 -6.94347
122000 399.09 -12737.8 -4.93525
123000 398.283 -12742.5 -5.04105
124000 396.609 -12779.7 3.92674
125000 399.41 -12759.2 14.8805
126000 402.514 -12706.4 2.65917
127000 401.156 -12814.9 1.6054
128000 399.854 -12745.2 3.52961
129000 402.03 -12718.9 -6.49677
130000 398.08 -12766.3 10.2167
131000 398.704 -12766.5 1.54782
132000 398.278 -12761 4.49861
133000 399.228 -12808.7 -2.08384
134000 398.616 -12803.1 -0.534575
135000 398.152 -12805.9 6.90978
136000 397.77 -12817.6 1.63115
137000 399.126 -12782.1 -4.65718
138000 397.879 -12786.5 1.86424
139000 400.436 -12789.6 10.2273
140000 399.126 -12828.2 -0.0566416
141000 397.895 -12864 6.4462
142000 400.315 -12777.6 -2.14323
143000 400.568 -12826.9 5.24123
144000 398.693 -12777.4 0.164453
145000 401.154 -12773.1 19.9449
146000 401.041 -12729.9 -26.6528
147000 398.599 -12785 9.46555
148000 399.458 -12781.3 2.76003
149000 400.183 -12757.4 5.93689
150000 399.98 -12760.5 1.11389
151000 400.685 -12770.8 -5.09696
152000 398.391 -12815.4 4.04435
153000 397.817 -12838.9 7.76765
154000 399.822 -12777.9 -6.95763
155000 399.62 -12837.6 9.20098
156000 401.626 -12738.8 4.31258
157000 401.601 -12771 -2.13703
158000 400.665 -12800 1.80315
159000 397.317 -12813 8.63472
160000 401.111 -12772.4 -6.63514
161000 399.084 -12812.8 8.79073
162000 399.98 -12756.2 5.03286
163000 399.296 -12710.4 6.95058
164000 399.983 -12743.3 3.95809
165000 399.954 -12761.6 14.7311
166000 398.506 -12806.9 21.7598
167000 398.9 -12799.5 -3.30995
168000 400.232 -12714.1 0.0662486
169000 401.37 -12756.9 -11.4082
170000 401.415 -12786.2 -20.5256
171000 396.619 -12836.6 3.70911
172000 398.411 -12797.6 -1.94615
