# Time-averaged data for fix 3
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
2000 400.748 -14452.6 -10.5562
3000 399.376 -14478 6.77076
4000 398.951 -14552.9 -6.04395
5000 398.619 -14522 4.96178
6000 398.036 -14530.8 4.58931
7000 398.283 -14523.7 -1.75241
8000 400.693 -14501 7.04493
9000 400.968 -14537 6.24485
10000 400.109 -14514.3 9.06868
11000 400.177 -14542.8 3.79513
12000 399.01 -14476.9 5.20634
13000 399.001 -14519.6 -6.1811
14000 403.233 -14459.5 1.16995
15000 398.605 -14561 12.4195
16000 401.43 -14497.1 1.64127
17000 401.6 -14471.7 -0.914877
18000 396.815 -14498.3 5.46031
19000 399.139 -14509.3 1.81524
20000 401.481 -14463.3 -0.0444746
21000 401.649 -14475.3 2.01053
22000 399.12 -14611.4 -3.53596
23000 399.701 -14601 12.9081
24000 401.738 -14476.9 1.13743
25000 401.582 -14441.7 7.91952
26000 401.576 -14447.5 -10.5169
27000 401.26 -14509.5 9.4081
28000 400.476 -14438.2 -1.69935
29000 399.298 -14503 9.81868
30000 399.356 -14466.5 -4.12981
31000 399.702 -14543.7 10.1144
32000 398.431 -14618.6 -7.31683
33000 400.378 -14504.9 8.38772
34000 399.602 -14510.6 -6.11223
35000 398.711 -14502.4 10.4186
36000 399.979 -14481.8 -3.71217
37000 398.012 -14602.9 -5.50426
38000 401.611 -14465.8 5.84785
39000 399.834 -14507.8 12.7561
40000 398.532 -14525.2 11.2466
41000 399.604 -14568.7 -8.3465
42000 398.902 -14526.4 3.95909
43000 399.422 -14555.9 -2.4954
44000 399.945 -14554.3 2.08042
45000 398.857 -14569.7 5.04969
46000 398.73 -14525.9 3.00744
47000 401.576 -14509.4 -1.23735
48000 397.756 -14561.4 18.385
49000 400.459 -14516 -16.792
50000 401.955 -14500.3 14.3938
51000 401.056 -14534 -22.7999
52000 398.351 -14539.3 10.9739
53000 401.384 -14522.3 -4.53934
54000 402.524 -14502.8 -2.42717
55000 400.872 -14514.6 -3.66324
56000 398.213 -14545.8 0.64576
57000 401.068 -14470 -9.39104
58000 402.739 -14437.9 -5.1317
59000 400.029 -14483 4.31318
60000 400.565 -14436.6 -23.9937
