# Time-averaged data for fix 3
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
2000 300.001 -16401.3 -6.73825
3000 300.768 -16547.9 10.7698
4000 299.855 -16580.4 -6.10204
5000 300.157 -16614 -3.1745
6000 299.007 -16642.6 6.1698
7000 300.354 -16658.3 -2.14546
8000 299.295 -16643 1.31144
9000 300.945 -16544.4 7.49381
10000 302.118 -16535.7 -5.04959
11000 301.639 -16588.1 -0.365784
12000 300.835 -16627.6 1.74136
13000 302.329 -16634 -4.76589
14000 298.749 -16668 16.8336
15000 298.166 -16738.7 -13.8329
16000 299.154 -16640.5 14.96
17000 298.761 -16675.3 -8.30521
18000 300.948 -16612.8 11.9526
19000 299.613 -16656.1 -11.9333
20000 298.881 -16635.6 9.71313
21000 301.325 -16596.4 -0.232188
22000 301.514 -16615.1 -7.95372
23000 300.489 -16625.7 7.14498
24000 298.047 -16656.3 0.0789368
25000 300.071 -16652.5 6.47847
26000 302.446 -16628.1 3.83296
27000 297.966 -16701.2 8.29563
28000 300.691 -16651.6 4.59105
29000 300.923 -16662.1 -7.03941
30000 298.717 -16658.8 -2.5018
31000 300.897 -16623.3 -17.1344
32000 299.884 -16656 13.2075
33000 298.349 -16699.9 -1.67697
34000 299.611 -16683.8 -0.542773
35000 297.954 -16689.1 6.86659
36000 300.226 -16675.4 -1.45217
37000 301.102 -16700 -7.27351
38000 300.559 -16657.5 15.7247
39000 299.676 -16666.2 -4.3772
40000 298.177 -16694.8 -7.50927
41000 300.599 -16636.8 1.76724
42000 298.754 -16733.2 4.76812
43000 299.477 -16642.6 -9.56874
44000 300.643 -16665.4 6.23872
45000 300.256 -16651.3 -8.61875
46000 299.141 -16651.5 -3.19698
47000 299.322 -16636.2 -1.41333
48000 297.183 -16700.7 18.9003
49000 299.058 -16731.1 -3.32777
50000 300.2 -16625.5 9.18831
51000 301.047 -16628.1 0.916017
52000 299.109 -16654.8 1.07583
53000 299.088 -16655.3 -5.4079
54000 298.664 -16600.8 1.19428
55000 298.48 -16637.6 7.25509
56000 302.568 -16607.1 -11.5236
57000 300.508 -16631.9 -0.406258
58000 300.503 -16712.6 -1.49953
59000 300.754 -16648.2 -2.92352
60000 300.21 -16624.7 -2.49
61000 301.801 -16669.7 -13.4542
62000 299.396 -16657.4 0.838413
63000 299.586 -16630.3 -0.59062
64000 299.214 -16588 5.45055
65000 300.883 -16617.5 11.9754
66000 301.023 -16656.3 -11.9256
67000 301.211 -16652.8 -0.594082
68000 302.071 -16617.5 15.5122
69000 299.518 -16652.3 -4.40986
70000 299.315 -16663.5 -3.12085
71000 299.065 -16605.4 -3.28988
72000 298.816 -16609.6 14.7673
73000 299.59 -16661 -0.84371
74000 298.78 -16661.4 8.99559
75000 301.398 -16671.6 -2.87427
76000 300.119 -16618.5 2.63059
77000 300.448 -16695.4 10.4121
78000 299.523 -16696.7 -14.9411
79000 301.397 -16594.1 5.74808
80000 300.967 -16626.3 -1.81887
81000 300.94 -16655.2 -10.8704
82000 298.3 -16668.7 5.13988
83000 300.058 -16705 -1.95795
84000 300.974 -16661.6 -13.6018
85000 299.297 -16679.5 0.657524
86000 301.078 -16611.8 7.12935
87000 299.519 -16627 1.49697
88000 298.433 -16677.1 6.92988
89000 299.991 -16635.9 2.20583
90000 299.294 -16689.8 -0.70788
91000 299.952 -16567.9 -1.51414
92000 301.709 -16568.8 2.48108
93000 299.98 -16602 4.36953
94000 299.813 -16626 6.81305
95000 299.681 -16624.9 2.25728
96000 300.747 -16614.8 2.86387
97000 300.524 -16589.9 -8.36563
98000 300.245 -16639.9 -4.20622
99000 298.342 -16626.1 4.23445
100000 298.905 -16607 2.78928
101000 299.04 -16629.5 -8.51218
102000 299.162 -16643 5.08668
103000 298.642 -16637.2 5.58586
104000 300.221 -16670.9 2.02271
105000 299.766 -16667.5 4.29047
106000 299.363 -16747.8 -8.66391
107000 301.508 -16690.7 -1.84778
108000 300.369 -16680.7 -6.30416
109000 299.227 -16656.6 -4.09442
110000 300.796 -16575.9 1.97344
111000 301.679 -16570.8 -0.218454
112000 300.415 -16691.2 6.57773
113000 300.538 -16662.8 6.83596
114000 300.751 -16605.7 2.63707
115000 300.118 -16629.3 -7.33304
116000 297.574 -16670.2 9.83786
117000 300.289 -16636 10.6345
118000 299.727 -16692 -15.4209
119000 300.908 -16677.2 -1.88853
120000 302.034 -16585.9 3.42551
121000 300.268 -16599.2 11.5076
122000 299.758 -16656.6 5.69419
123000 301.226 -16623.5 -13.1868
124000 300.945 -16672.7 -8.29094
125000 299.352 -16689.8 -4.42084
126000 300.793 -16701.1 -9.81859
127000 298.936 -16648.1 16.0798
128000 299.157 -16699.2 -7.52944
129000 299.871 -16648.1 5.60458
130000 300.311 -16620.1 -0.42132
131000 300.942 -16619.1 8.20225
132000 303.459 -16522.4 -5.80433
133000 298.37 -16621.3 2.30769
134000 300.044 -16652.5 1.46535
135000 298.382 -16691 -9.76264
136000 300.971 -16571 10.0379
137000 299.215 -16608.4 -1.83725
138000 298.639 -16650.5 10.3695
139000 300.547 -16678.1 -8.41941
140000 297.566 -16644.5 1.26516
141000 300.646 -16630.4 0.841699
142000 299.713 -16681.2 1.86412
143000 300.425 -16643.4 0.887105
144000 301.487 -16601.4 -4.6543
145000 300.728 -16538.5 -1.03478
146000 301.007 -16589.4 15.4854
147000 301.429 -16618.8 -4.70573
148000 299.724 -16631.4 16.1123
149000 298.006 -16686.5 -14.4627
150000 298.954 -16699.1 5.22458
151000 301.149 -16659.1 -4.85221
152000 302.636 -16598.2 7.46641
153000 299.516 -16643.8 1.83833
154000 299.826 -16564.1 0.669774
155000 299.755 -16559.5 5.0245
156000 297.969 -16665.7 6.0603
157000 300.9 -16605.8 -8.33479
158000 300.766 -16635.8 12.1011
159000 298.478 -16644.9 5.81729
160000 300.201 -16619.4 -4.81079
161000 299.78 -16666.8 0.0189783
162000 298.833 -16625 7.80115
163000 299.814 -16595.3 5.61899
164000 301.475 -16668.5 1.21078
165000 300.785 -16687.9 0.93293
166000 300.315 -16685.6 5.24173
167000 301.354 -16637.9 -20.5026
168000 299.959 -16618 -8.63261
169000 299.177 -16624 -2.47054
170000 297.653 -16676.9 3.86751
171000 299.611 -16706.6 3.18589
172000 301.06 -16668 -12.7935
173000 299.065 -16705.7 -0.838472
174000 298.815 -16602.8 -1.75308
175000 298.019 -16662.5 23.1721
176000 299.09 -16655.4 -3.69455
177000 301.802 -16650.7 0.0839371
178000 299.48 -16680.1 11.1442
179000 301.322 -16638.4 -0.833937
180000 300.627 -16647 3.21111
181000 301.648 -16606.4 9.65212
182000 298.567 -16652 -4.8505
183000 300.996 -16617.8 3.40805
184000 301.81 -16608.3 0.698562
185000 301.712 -16659.8 -11.603
186000 300.377 -16697.5 -7.83901
187000 300.412 -16607.9 4.97542
188000 301.262 -16636 3.99125
189000 301.035 -16661 -1.53351
190000 301.265 -16657.4 -10.1397
191000 300.369 -16664.9 -0.449067
192000 298.99 -16686.3 -5.57642
