# Time-averaged data for fix 3
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
2000 500.14 -13724.7 -0.287313
3000 500.111 -13594.9 8.44653
4000 499.128 -13672.1 12.0232
5000 499.555 -13605.9 7.37108
6000 500.555 -13610.9 -5.76607
7000 499.641 -13582.8 24.1126
8000 497.01 -13724 -1.53847
9000 497.156 -13762.3 20.3939
10000 496.771 -13668.8 -5.8616
11000 497.725 -13537.7 -3.7568
12000 499.798 -13586.7 16.7244
13000 498.474 -13611.2 17.345
14000 502.78 -13510.8 -12.7405
15000 499.386 -13514.9 1.3418
16000 502.257 -13501.8 8.57486
17000 496.258 -13667.7 20.078
18000 498.245 -13620.6 0.102912
19000 501.053 -13587.6 11.7527
20000 500.805 -13635.9 8.9943
21000 499.212 -13672.9 -24.9084
22000 497.065 -13673.4 -1.17067
23000 500.799 -13652.1 9.68123
24000 501.234 -13626.7 7.03516
25000 499.619 -13650.9 -0.395707
26000 500.634 -13624.8 -7.89505
27000 498.731 -13572.1 23.8475
28000 501.902 -13579.4 -5.99489
29000 500.661 -13551.4 -5.46282
30000 499.776 -13523.4 12.0405
31000 498.932 -13605 3.39381
32000 504.405 -13510.9 -15.5596
33000 502.258 -13579.8 -4.10492
34000 497.685 -13626.6 -6.0618
35000 499.043 -13667.9 -0.297472
36000 500.392 -13672 8.06168
37000 499.826 -13705.7 8.08975
38000 500.715 -13625.3 10.3098
39000 500.245 -13587.5 6.88323
40000 500.582 -13626.8 -20.1706
41000 495.635 -13630.9 7.2065
42000 500.666 -13567 12.9963
43000 500.02 -13556.7 -5.1691
44000 500.166 -13529.9 0.720134
45000 501.938 -13476.4 14.9033
46000 497.493 -13558.9 -6.82527
47000 502.075 -13583.1 2.20438
48000 499.302 -13642.8 11.4107
49000 498.199 -13649.3 4.39464
50000 501.852 -13568.8 -15.9655
51000 500.243 -13554.8 -19.8016
52000 500.408 -13555.7 26.6564
53000 501.433 -13577.7 1.84692
54000 501.497 -13538.8 -3.27866
55000 500.349 -13557.8 7.53678
56000 498.359 -13691 7.06819
57000 499.198 -13596.2 8.67297
58000 504.174 -13511.4 6.64766
59000 498.684 -13596.8 3.96079
60000 499.575 -13611 8.94438
61000 500.493 -13493.4 -8.29122
62000 501.547 -13564.3 11.1428
63000 502.761 -13681.6 -5.98925
64000 500.339 -13576.5 -8.36905
65000 501.641 -13504.6 4.50399
66000 497.387 -13552.2 10.6549
67000 502.595 -13545.8 5.77997
68000 500.136 -13546.7 4.01252
69000 495.85 -13658.7 -2.05666
70000 498.922 -13543.1 -21.7742
71000 499.246 -13605.2 21.9484
72000 500.591 -13608.4 -12.3594
73000 499.212 -13549 11.7037
74000 501.422 -13587.5 -18.9551
75000 494.941 -13673.1 22.7777
76000 502.281 -13490.6 -8.75381
77000 502.653 -13574.9 2.89166
78000 497.985 -13544.4 -6.09222
79000 502.606 -13479.5 -0.0803467
80000 497.176 -13696.7 -12.0624
81000 501.529 -13542.8 8.84703
82000 500.235 -13484.9 12.0203
83000 499.425 -13543.9 0.230518
84000 500.975 -13567.4 7.30456
85000 500.317 -13553.9 -14.2919
86000 498.942 -13623.1 -4.05787
87000 501.05 -13631.9 -12.6616
88000 498.98 -13506.4 9.14966
89000 500.8 -13564.8 -3.32454
90000 498.86 -13614.9 4.07751
91000 499.225 -13581.4 -16.9974
92000 497.361 -13681.5 8.10353
93000 497.715 -13597.4 -4.65032
94000 499.326 -13703.9 -9.93788
95000 499.89 -13686.2 7.5281
96000 500.836 -13590.6 0.782153
97000 500.308 -13621.5 -1.42453
98000 498.526 -13626.1 -2.49917
99000 501.837 -13570.9 6.4526
100000 500.281 -13585.8 2.60673
101000 499.81 -13497.6 -12.0241
102000 497.506 -13563 3.18697
103000 499.726 -13600.3 0.0914281
104000 500.936 -13617.6 -1.66094
105000 497.446 -13634 -1.24619
106000 500.246 -13615.6 3.10431
107000 499.219 -13570.7 -3.95648
108000 500.985 -13510.5 8.82939
109000 499.646 -13554 11.2184
110000 497.792 -13564.4 17.0019
111000 502.453 -13483 -0.390601
112000 501.372 -13561.1 -2.48299
113000 499.916 -13449.2 -12.4326
114000 498.944 -13577.5 3.41498
115000 500.584 -13615.4 1.01925
116000 498.196 -13576.9 10.6963
117000 502.86 -13498.9 19.6743
118000 500.964 -13552.4 -1.88588
119000 501.943 -13549.9 -4.29012
120000 497.053 -13537 0.337441
121000 499.447 -13515.8 5.38077
122000 500.649 -13510.7 4.72749
123000 497.466 -13631.9 -1.09335
124000 498.394 -13616.6 -13.7944
125000 498.646 -13623.5 7.16084
126000 502.381 -13524 3.99504
127000 503.894 -13492.7 -12.6966
128000 498.047 -13715.3 11.9588
129000 496.811 -13659.8 -0.337496
130000 502.431 -13520.6 2.46725
131000 499.586 -13578.5 -3.55153
132000 502.008 -13534.3 -16.07
133000 498.08 -13542.5 16.4329
134000 503.63 -13496.1 -5.01213
135000 499.243 -13592.2 7.204
136000 499.552 -13544.9 2.77866
137000 501.377 -13581 12.6031
138000 500.475 -13680.8 -4.9296
139000 501.276 -13596.4 -0.875646
140000 497.317 -13550.5 3.43046
141000 501.801 -13568.4 6.7648
142000 498.491 -13643.3 -3.20821
143000 500.027 -13644.8 -3.39098
144000 503.765 -13482.5 -5.35064
145000 500.395 -13723.3 -1.21161
146000 497.003 -13694.8 -5.86926
147000 499.944 -13638.1 -5.49215
148000 499.644 -13528.2 11.4663
149000 503.171 -13542.1 -16.1126
150000 501.462 -13493.8 10.7402
151000 499.42 -13536 -6.90533
152000 502.662 -13569.3 8.5166
153000 499.414 -13564.7 -7.53693
154000 498.726 -13673.6 1.31829
155000 499.533 -13522.9 18.5634
156000 500.453 -13703.1 -16.6669
157000 500.582 -13675.2 -1.37076
158000 499.521 -13512.3 -6.75536
159000 502.447 -13593.1 -13.799
160000 500.528 -13485.9 14.6054
161000 498.665 -13541.4 3.94695
162000 501.843 -13538.4 4.59722
163000 498.894 -13620.8 -3.66104
164000 500.133 -13561.3 0.900681
165000 502.606 -13521.3 1.64152
166000 502.236 -13533.5 4.6936
167000 500.364 -13541.2 8.58638
168000 499.805 -13606.1 -3.46473
169000 496.352 -13645.5 -7.54518
170000 500.692 -13680.9 19.389
171000 500.719 -13653.8 -15.6246
172000 499.96 -13631.3 10.255
173000 498.561 -13591.2 5.60072
174000 498.878 -13576.8 14.2746
175000 500.598 -13640.9 10.1081
176000 502.402 -13571.6 -4.05082
177000 502.045 -13553.2 12.9054
178000 499.05 -13613.1 18.8567
179000 497.574 -13582.1 -12.3145
180000 499.733 -13562.4 -6.21727
181000 498.132 -13604 6.42864
182000 498.917 -13543.2 -0.749277
183000 501.646 -13509.3 12.62
184000 496.4 -13661.3 0.0798138
185000 501.494 -13563.3 11.3778
186000 498.375 -13605.3 8.7123
187000 502.435 -13464.7 6.4726
188000 500.798 -13545.2 -19.7762
189000 501.589 -13539.1 5.53381
190000 496.98 -13631.6 -1.73971
191000 496.107 -13707.4 35.5466
192000 496.048 -13583.2 5.5111
193000 499.144 -13627.8 9.87202
194000 502.139 -13559.1 2.93752
195000 499.249 -13664.2 1.23968
196000 503.023 -13595 3.46149
197000 502.299 -13597.5 6.93627
198000 500.374 -13610.3 -0.0270029
199000 497.207 -13748.1 1.57113
200000 499.834 -13638.3 0.367776
201000 498.228 -13601.4 -15.3701
202000 498.708 -13524.5 -1.25327
203000 499.001 -13615.9 6.56345
204000 499.074 -13609.2 -6.32278
205000 498.683 -13635.9 3.32463
206000 502.993 -13596.5 3.60199
207000 496.623 -13736.9 -5.25848
208000 502.087 -13580.2 7.83809
209000 497.668 -13661 4.39099
210000 501.064 -13594.4 0.369214
211000 503.501 -13597.9 0.735415
212000 500.634 -13622.6 6.71831
213000 501.157 -13624.2 -9.01701
214000 499.445 -13585.6 4.97995
215000 499.036 -13593.9 8.01579
216000 498.103 -13663.4 -4.04117
217000 500.983 -13538.6 -14.6747
218000 500.728 -13541.2 5.05929
219000 500.901 -13620.9 4.91922
220000 499.046 -13652 25.3369
221000 500.514 -13671.3 -7.33934
222000 497.121 -13698.7 20.8005
223000 502.612 -13466.6 2.64354
