53.0000 	 -12.8524 	 35.2477 	 -116.8334 	 122.7096
54.0000 	 281.2943 	 57.8618 	 176.5005 	 337.0859
55.0000 	 73.7784 	 -62.1847 	 116.5757 	 151.3277
56.0000 	 83.4421 	 -194.3448 	 -110.3383 	 238.5519
57.0000 	 19.1269 	 -240.6648 	 -170.4298 	 295.5193
58.0000 	 -353.2279 	 -17.0685 	 -69.0253 	 360.3134
59.0000 	 -235.6503 	 28.3849 	 110.3321 	 261.7441
60.0000 	 21.8546 	 -232.6772 	 36.2218 	 236.4917
61.0000 	 43.9941 	 12.7965 	 14.1957 	 47.9661
62.0000 	 -90.9602 	 -182.1435 	 -128.1377 	 240.5603
63.0000 	 -46.4039 	 -27.3619 	 -3.8498 	 54.0075
64.0000 	 -11.8675 	 -30.1834 	 77.7916 	 84.2817
65.0000 	 -111.9508 	 145.9940 	 65.3683 	 195.2441
66.0000 	 -64.7444 	 150.9833 	 250.6999 	 299.7303
67.0000 	 -87.8662 	 -263.0644 	 181.4868 	 331.4526
68.0000 	 73.0209 	 78.4069 	 165.2857 	 196.9748
69.0000 	 -117.8810 	 -225.1252 	 98.4478 	 272.5239
70.0000 	 65.2569 	 -323.9714 	 -71.1925 	 338.0596
71.0000 	 -7.6818 	 206.2086 	 -69.5439 	 217.7553
72.0000 	 -9.2348 	 -191.2924 	 91.0175 	 212.0430
73.0000 	 334.4538 	 32.8874 	 177.1735 	 379.9097
74.0000 	 -75.5946 	 90.6604 	 144.7474 	 186.7771
75.0000 	 -101.2981 	 -119.4333 	 197.4818 	 252.0410
76.0000 	 0.4457 	 153.7497 	 3.2688 	 153.7851
77.0000 	 -133.6009 	 -246.3238 	 -39.4612 	 282.9873
78.0000 	 -213.4825 	 -31.4804 	 -256.0860 	 334.8819
79.0000 	 78.9230 	 331.3942 	 -327.9230 	 472.8472
80.0000 	 -268.9549 	 -128.7845 	 -67.5952 	 305.7635
81.0000 	 -61.2603 	 -226.5753 	 -261.7903 	 351.6011
82.0000 	 112.4820 	 94.4330 	 -1.1482 	 146.8711
83.0000 	 148.6887 	 92.1115 	 92.3319 	 197.7828
84.0000 	 -10.2488 	 182.0956 	 -22.0243 	 183.7088
85.0000 	 39.2384 	 85.4642 	 149.5080 	 176.6251
86.0000 	 -78.1012 	 146.9177 	 190.9640 	 253.2822
87.0000 	 -164.7310 	 87.7902 	 69.1406 	 199.0574
88.0000 	 -245.1753 	 255.1924 	 -164.8699 	 390.4051
89.0000 	 70.1335 	 -33.4618 	 74.9748 	 107.9797
90.0000 	 13.7540 	 -235.3609 	 -178.4124 	 295.6601
91.0000 	 -50.2708 	 34.3966 	 313.1358 	 319.0052
92.0000 	 18.1848 	 -55.3939 	 245.9370 	 252.7532
93.0000 	 -15.9506 	 -75.7010 	 -269.7299 	 280.6052
94.0000 	 51.7583 	 -9.4407 	 -245.7557 	 251.3243
95.0000 	 -84.6740 	 -94.0907 	 -104.7721 	 164.3166
96.0000 	 34.6507 	 -35.6477 	 -29.0646 	 57.5863
97.0000 	 -0.1603 	 374.1070 	 -46.4803 	 376.9834
98.0000 	 -12.7061 	 81.6845 	 91.7041 	 123.4643
99.0000 	 -79.1851 	 -144.6312 	 66.7486 	 177.8872
100.0000 	 158.4113 	 -63.0559 	 -236.7901 	 291.7872
101.0000 	 23.4310 	 -180.6203 	 -161.6162 	 243.5005
102.0000 	 -12.6716 	 -273.3442 	 -240.6803 	 364.4237
103.0000 	 -154.0766 	 204.0165 	 -124.8145 	 284.5013
104.0000 	 -238.7705 	 -229.0373 	 292.1254 	 441.3691
105.0000 	 154.1958 	 -228.6000 	 -61.8847 	 282.6022
106.0000 	 368.2114 	 131.4849 	 -15.8332 	 391.3037
107.0000 	 -127.9040 	 -177.9145 	 139.4870 	 259.7492
108.0000 	 299.5610 	 -7.0085 	 -95.9246 	 314.6227
109.0000 	 281.3723 	 -16.7749 	 112.0955 	 303.3433
110.0000 	 146.8323 	 -130.2837 	 309.4622 	 366.4702
111.0000 	 -152.8466 	 -82.2978 	 170.3135 	 243.1907
112.0000 	 -47.1829 	 -49.7652 	 -51.8771 	 85.9886
113.0000 	 -536.8763 	 5.0774 	 -48.8687 	 539.1198
114.0000 	 181.5911 	 -178.9278 	 50.7664 	 259.9379
115.0000 	 -244.3599 	 -158.6855 	 229.1123 	 370.6552
116.0000 	 -15.3914 	 321.8649 	 100.1977 	 337.4515
117.0000 	 202.8000 	 17.6819 	 227.5415 	 305.3123
118.0000 	 -197.2408 	 320.9071 	 -102.6461 	 390.4120
119.0000 	 -7.6379 	 -49.5065 	 -15.4855 	 52.4312
120.0000 	 -48.9992 	 55.7956 	 478.8307 	 484.5543
121.0000 	 -36.6039 	 103.0422 	 -294.1315 	 313.8007
122.0000 	 66.1439 	 274.0566 	 122.5489 	 307.4090
123.0000 	 -138.1819 	 -37.5184 	 -125.4854 	 190.3903
124.0000 	 -63.4562 	 309.1497 	 132.3198 	 342.2116
125.0000 	 153.4589 	 80.3786 	 24.4534 	 174.9524
126.0000 	 373.6631 	 242.0370 	 -51.2348 	 448.1417
127.0000 	 208.1815 	 140.0090 	 -194.6310 	 317.5268
128.0000 	 70.7197 	 70.2746 	 -158.7267 	 187.4405
129.0000 	 -325.2912 	 -237.9237 	 125.5605 	 422.1226
130.0000 	 10.2999 	 -9.6382 	 -74.1669 	 75.4965
131.0000 	 186.2936 	 64.9380 	 101.2933 	 221.7715
132.0000 	 -135.1227 	 26.5421 	 -15.0907 	 138.5293
133.0000 	 -235.1608 	 -212.3253 	 -91.2395 	 329.7079
134.0000 	 -141.1886 	 -62.1789 	 24.9538 	 156.2790
135.0000 	 112.9577 	 114.1152 	 149.9130 	 219.6717
136.0000 	 -41.9338 	 223.6754 	 -20.6904 	 228.5109
137.0000 	 -65.4180 	 -153.3672 	 -417.6939 	 449.7435
138.0000 	 201.4785 	 278.7736 	 -208.1935 	 402.0608
139.0000 	 -240.4108 	 -178.7786 	 -80.1878 	 310.1439
140.0000 	 -106.7779 	 -67.7228 	 -99.3839 	 160.8262
141.0000 	 -19.2012 	 -49.3832 	 136.5801 	 146.4975
142.0000 	 -352.4329 	 -185.8311 	 -33.6388 	 399.8421
143.0000 	 -231.7681 	 253.9581 	 135.2024 	 369.4467
144.0000 	 -141.6908 	 -61.5601 	 121.7379 	 196.6877
145.0000 	 300.9641 	 -58.0640 	 -168.5305 	 349.7904
146.0000 	 206.6055 	 -58.2086 	 -119.2718 	 245.5602
147.0000 	 123.9196 	 343.7441 	 236.0968 	 435.0377
148.0000 	 -319.5305 	 -260.0550 	 -68.9651 	 417.7135
149.0000 	 58.9306 	 234.1821 	 155.5881 	 287.2660
150.0000 	 102.1857 	 -316.2101 	 -5.5579 	 332.3577
151.0000 	 147.4880 	 -93.0998 	 76.1449 	 190.3111
152.0000 	 -38.3991 	 -145.8590 	 -252.5272 	 294.1417
153.0000 	 115.7069 	 -129.3856 	 130.5671 	 217.2015
154.0000 	 -120.5011 	 158.5392 	 -123.4245 	 234.2836
155.0000 	 -1.8332 	 165.4811 	 137.8070 	 215.3558
156.0000 	 269.4688 	 -60.8091 	 -55.2268 	 281.7112
157.0000 	 17.9547 	 -219.5353 	 179.1049 	 283.8956
158.0000 	 184.5850 	 136.4457 	 -174.8269 	 288.5369
159.0000 	 -2.8355 	 174.2778 	 102.6063 	 202.2594
160.0000 	 53.7741 	 -120.1049 	 100.0379 	 165.3010
161.0000 	 162.7994 	 -75.2722 	 27.9442 	 181.5225
162.0000 	 -175.5768 	 -145.1474 	 322.5470 	 394.8817
163.0000 	 9.4339 	 -89.2260 	 190.1383 	 210.2447
164.0000 	 196.9957 	 105.6400 	 152.9727 	 270.8648
165.0000 	 305.8942 	 -246.1262 	 197.9792 	 439.7103
166.0000 	 -87.9263 	 -315.5775 	 82.3221 	 337.7826
167.0000 	 200.4134 	 13.3747 	 -133.3989 	 241.1217
168.0000 	 -194.6712 	 -369.5857 	 -143.1349 	 441.5632
169.0000 	 -39.8466 	 -108.9110 	 25.6096 	 118.7654
170.0000 	 -254.1059 	 -171.5834 	 -112.6796 	 326.6609
171.0000 	 -287.2844 	 109.2528 	 300.4619 	 429.8208
172.0000 	 -197.4764 	 -18.1856 	 374.1875 	 423.4902
173.0000 	 -178.7078 	 -178.0491 	 -24.7019 	 253.4721
174.0000 	 -8.6549 	 -129.5352 	 -48.6125 	 138.6270
175.0000 	 41.7180 	 3.9801 	 -190.0244 	 194.5907
176.0000 	 114.4407 	 -95.7476 	 -324.1953 	 356.8849
177.0000 	 -56.5682 	 -194.8872 	 252.6661 	 324.0697
178.0000 	 103.3721 	 -41.9066 	 -270.6936 	 292.7746
179.0000 	 224.2142 	 -187.8650 	 -133.1694 	 321.4021
180.0000 	 -251.8281 	 147.6655 	 -34.5081 	 293.9614
181.0000 	 283.5418 	 28.2648 	 206.3274 	 351.8037
182.0000 	 -75.8042 	 34.9369 	 161.5899 	 181.8740
183.0000 	 -135.4798 	 149.5731 	 100.1363 	 225.2869
184.0000 	 -56.7782 	 -143.0199 	 166.1487 	 226.4593
185.0000 	 108.2428 	 -90.8476 	 352.3733 	 379.6535
186.0000 	 289.0213 	 37.8103 	 -182.8711 	 344.0999
187.0000 	 -95.3607 	 -21.1185 	 -75.8702 	 123.6767
188.0000 	 -172.5853 	 175.7381 	 -62.0040 	 253.9961
189.0000 	 -56.5122 	 7.9578 	 129.5912 	 141.6010
190.0000 	 244.6387 	 257.7769 	 75.9174 	 363.4012
191.0000 	 366.0540 	 80.9331 	 -103.7825 	 388.9942
192.0000 	 110.9240 	 -19.0350 	 -7.9419 	 112.8252
193.0000 	 -43.2231 	 -428.3282 	 196.4977 	 473.2279
194.0000 	 -28.9821 	 203.2593 	 -26.5817 	 207.0287
195.0000 	 116.0416 	 -19.6590 	 83.0099 	 144.0235
196.0000 	 -36.8714 	 139.1837 	 -195.9097 	 243.1301
197.0000 	 -158.0009 	 -292.7930 	 298.6267 	 447.0681
198.0000 	 7.9398 	 47.7660 	 106.4585 	 116.9531
199.0000 	 54.6650 	 231.2781 	 38.7687 	 240.7921
200.0000 	 -291.6649 	 0.9248 	 -107.7861 	 310.9455
201.0000 	 46.0889 	 -122.6862 	 -271.9211 	 301.8562
202.0000 	 421.7546 	 63.7128 	 -66.4991 	 431.6925
203.0000 	 -332.4979 	 137.8949 	 56.2069 	 364.3200
204.0000 	 118.5441 	 -263.1512 	 52.2071 	 293.3033
205.0000 	 12.8850 	 -122.0069 	 68.5472 	 140.5362
206.0000 	 -46.4623 	 -9.8609 	 119.8136 	 128.8847
207.0000 	 171.4816 	 235.3933 	 -266.9367 	 395.0585
208.0000 	 -173.0656 	 -43.3031 	 -20.6600 	 179.5931
209.0000 	 -15.5386 	 -38.9188 	 156.5343 	 162.0466
210.0000 	 -209.7752 	 -106.3728 	 26.9910 	 236.7474
211.0000 	 -233.0939 	 365.5772 	 -57.5841 	 437.3733
212.0000 	 -119.5198 	 -127.6140 	 210.2394 	 273.4427
213.0000 	 -100.8815 	 -73.6829 	 -26.6109 	 127.7278
214.0000 	 -144.0911 	 -22.3650 	 213.3874 	 258.4504
215.0000 	 263.2039 	 -126.1885 	 259.5513 	 390.5979
216.0000 	 135.5079 	 -130.5775 	 304.6043 	 358.0456
217.0000 	 -176.1462 	 6.6495 	 200.3089 	 266.8245
218.0000 	 111.3410 	 333.3924 	 -70.9935 	 358.5908
219.0000 	 95.9732 	 92.0777 	 69.5406 	 150.0835
220.0000 	 153.6056 	 -81.8858 	 -108.8951 	 205.3244
221.0000 	 -169.4234 	 -124.6161 	 -16.2645 	 210.9454
222.0000 	 18.0119 	 -44.3723 	 -166.9405 	 173.6734
223.0000 	 -20.4056 	 -108.4800 	 -110.9540 	 156.5091
224.0000 	 -37.1442 	 50.9821 	 189.3266 	 199.5581
225.0000 	 -91.2812 	 229.5174 	 57.2310 	 253.5466
226.0000 	 -45.9632 	 172.7902 	 12.3601 	 179.2257
227.0000 	 457.7758 	 -238.8953 	 95.8852 	 525.1891
228.0000 	 137.0048 	 62.7444 	 -10.1629 	 151.0313
229.0000 	 224.8977 	 172.3955 	 16.0855 	 283.8273
230.0000 	 78.2161 	 135.0221 	 -86.7807 	 178.5486
231.0000 	 171.6832 	 174.2807 	 -91.4899 	 261.1882
232.0000 	 43.4302 	 65.0798 	 132.0031 	 153.4483
233.0000 	 -79.4035 	 133.5279 	 -17.2431 	 156.3072
234.0000 	 -81.8461 	 -260.6509 	 -245.9899 	 367.6257
235.0000 	 276.2013 	 365.6898 	 346.4368 	 574.4864
236.0000 	 45.5997 	 -73.5893 	 -23.3712 	 89.6713
237.0000 	 -71.8306 	 332.7774 	 -360.4745 	 495.8249
238.0000 	 145.9051 	 72.3031 	 -115.9325 	 199.8909
239.0000 	 -85.1502 	 200.8612 	 -47.9853 	 223.3794
240.0000 	 218.2237 	 -248.3850 	 69.6488 	 337.8870
241.0000 	 -128.5167 	 -61.1496 	 158.2410 	 212.8286
242.0000 	 126.9425 	 171.2584 	 -293.9272 	 363.0937
243.0000 	 80.0145 	 -122.5805 	 131.8534 	 197.0117
244.0000 	 131.9617 	 78.7415 	 215.1873 	 264.4234
245.0000 	 235.6442 	 299.2271 	 111.2412 	 396.7867
246.0000 	 -216.9772 	 58.5081 	 -69.2854 	 235.1654
247.0000 	 -249.5421 	 -127.2231 	 56.4315 	 285.7298
248.0000 	 -118.7622 	 192.1732 	 -40.7138 	 229.5487
249.0000 	 -24.8465 	 -5.9645 	 -16.4930 	 30.4129
250.0000 	 39.7944 	 109.5906 	 207.4331 	 237.9542
251.0000 	 62.3718 	 7.0582 	 -214.2951 	 223.2990
252.0000 	 70.8537 	 -84.9261 	 175.5713 	 207.5041
253.0000 	 24.5106 	 -39.6333 	 -79.0944 	 91.8014
254.0000 	 182.0765 	 -233.4519 	 -284.7286 	 410.7579
255.0000 	 -29.5759 	 14.5934 	 -127.6851 	 131.8756
256.0000 	 69.5519 	 3.3836 	 0.1701 	 69.6344
257.0000 	 143.9738 	 -307.4386 	 -25.0639 	 340.4044
258.0000 	 132.4353 	 -125.6453 	 6.8248 	 182.6813
259.0000 	 98.0302 	 42.1546 	 -291.5866 	 310.4991
260.0000 	 -132.4300 	 -77.8561 	 -85.1647 	 175.6483
261.0000 	 -270.6686 	 -126.6572 	 67.0855 	 306.2744
262.0000 	 334.4298 	 4.8341 	 -51.2683 	 338.3712
263.0000 	 -195.8274 	 -167.1316 	 -102.1752 	 276.9858
264.0000 	 2.1546 	 79.5397 	 -155.1792 	 174.3897
265.0000 	 4.4867 	 -156.6540 	 -180.8307 	 239.2913
266.0000 	 130.0217 	 70.0156 	 115.8792 	 187.7120
267.0000 	 -238.9289 	 438.0863 	 76.5380 	 504.8413
268.0000 	 250.3213 	 118.8047 	 43.3795 	 280.4587
269.0000 	 65.5543 	 486.7440 	 -229.1656 	 541.9723
270.0000 	 66.1162 	 -134.5153 	 -163.6015 	 221.8810
271.0000 	 20.8602 	 283.3922 	 23.8781 	 285.1604
272.0000 	 -0.3499 	 -234.0619 	 40.9272 	 237.6134
273.0000 	 231.6829 	 93.5289 	 -81.1009 	 262.6823
274.0000 	 -157.1217 	 84.6094 	 8.7752 	 178.6700
275.0000 	 -160.2549 	 -200.6218 	 32.4269 	 258.8093
276.0000 	 -43.2733 	 208.2839 	 -211.1244 	 299.7137
277.0000 	 -92.0015 	 99.3274 	 168.4612 	 216.1236
278.0000 	 85.9457 	 221.1062 	 72.5597 	 248.0716
279.0000 	 -49.8079 	 63.6838 	 105.7919 	 133.1480
280.0000 	 -105.3460 	 147.3177 	 -31.6845 	 183.8591
281.0000 	 239.0316 	 19.0093 	 51.3124 	 245.2150
282.0000 	 107.4478 	 73.1715 	 160.0294 	 206.1759
283.0000 	 -47.1976 	 116.7213 	 -93.7968 	 157.0010
284.0000 	 59.2161 	 78.7599 	 88.2685 	 132.2913
285.0000 	 48.1900 	 86.2048 	 -84.1108 	 129.7234
286.0000 	 139.3804 	 78.0119 	 36.8333 	 163.9190
287.0000 	 -190.7354 	 177.0908 	 138.5757 	 294.8633
288.0000 	 68.6625 	 -36.2818 	 12.3023 	 78.6273
289.0000 	 173.4940 	 19.8416 	 -203.4788 	 268.1371
290.0000 	 69.3700 	 -42.2777 	 90.5980 	 121.6865
291.0000 	 117.9765 	 -132.1091 	 -149.4908 	 231.7731
292.0000 	 -131.6826 	 24.7154 	 -58.2445 	 146.0944
293.0000 	 -206.4348 	 10.0368 	 41.1906 	 210.7433
294.0000 	 -320.2704 	 -4.0643 	 -6.7110 	 320.3664
295.0000 	 202.5370 	 63.3130 	 -232.6436 	 314.8854
296.0000 	 -33.1980 	 159.1176 	 -21.4512 	 163.9533
297.0000 	 -70.5119 	 -133.7865 	 68.3427 	 165.9563
298.0000 	 -43.3968 	 -162.7595 	 224.5525 	 280.7094
299.0000 	 306.0630 	 -492.6010 	 -127.0593 	 593.6955
300.0000 	 -128.9184 	 308.8954 	 -43.7397 	 337.5641
301.0000 	 -5.1002 	 14.7742 	 -37.5864 	 40.7066
302.0000 	 -29.0418 	 -402.1287 	 -402.8235 	 569.9278
303.0000 	 -62.1990 	 333.0635 	 224.1220 	 406.2397
304.0000 	 -508.0804 	 153.0666 	 -36.9895 	 531.9241
305.0000 	 -103.3565 	 -28.2116 	 39.1756 	 114.0754
306.0000 	 -15.6058 	 4.1357 	 -68.7959 	 70.6648
307.0000 	 51.8631 	 -58.2284 	 419.8269 	 427.0069
308.0000 	 61.5351 	 -16.1376 	 -100.1395 	 118.6377
309.0000 	 -208.4651 	 56.9764 	 34.2375 	 218.8064
310.0000 	 -12.9273 	 133.8884 	 -264.7851 	 296.9922
311.0000 	 125.4928 	 105.4353 	 36.2456 	 167.8654
312.0000 	 96.9414 	 65.9529 	 195.3633 	 227.8469
313.0000 	 265.0157 	 -383.5736 	 -185.8334 	 501.8925
314.0000 	 156.6090 	 132.4035 	 -155.6916 	 257.4819
315.0000 	 -248.9895 	 -208.3947 	 -33.0642 	 326.3700
316.0000 	 -25.2287 	 -172.2724 	 -8.6793 	 174.3261
317.0000 	 -2.0682 	 48.6580 	 -259.8301 	 264.3550
318.0000 	 -269.4688 	 65.0803 	 33.9663 	 279.2894
319.0000 	 193.4637 	 -235.3011 	 84.9860 	 316.2554
320.0000 	 -56.8972 	 70.7064 	 15.2411 	 92.0270
321.0000 	 28.2456 	 -17.5041 	 56.9835 	 65.9645
322.0000 	 179.4419 	 -1.5639 	 -75.6360 	 194.7374
323.0000 	 158.4890 	 288.7099 	 154.0866 	 363.6136
324.0000 	 159.0528 	 -136.4962 	 231.9377 	 312.6085
325.0000 	 -143.9731 	 75.7588 	 119.5837 	 201.9106
326.0000 	 128.1913 	 17.8345 	 -7.6457 	 129.6516
327.0000 	 40.3364 	 -7.0259 	 -275.3040 	 278.3320
328.0000 	 -399.9001 	 -70.0100 	 -60.4844 	 410.4630
329.0000 	 15.2711 	 -9.3885 	 -1.2854 	 17.9723
330.0000 	 -92.7727 	 254.8323 	 -130.5177 	 300.9670
331.0000 	 194.6250 	 -165.5529 	 -158.4563 	 300.6577
332.0000 	 -147.6462 	 158.4852 	 116.8215 	 246.0980
333.0000 	 156.7164 	 151.7291 	 -394.3437 	 450.6536
334.0000 	 -138.7819 	 -296.8407 	 -43.3879 	 330.5410
335.0000 	 136.1825 	 -286.9612 	 14.1394 	 317.9502
336.0000 	 -46.7498 	 -57.0390 	 -328.5992 	 336.7735
337.0000 	 36.1527 	 -101.2014 	 52.9852 	 119.8173
338.0000 	 -205.2807 	 56.7634 	 108.1490 	 238.8691
339.0000 	 -168.0572 	 45.3951 	 -180.8950 	 251.0517
340.0000 	 67.4286 	 -265.1622 	 29.7831 	 275.2174
341.0000 	 -267.2025 	 137.3594 	 187.1114 	 353.9428
342.0000 	 41.0062 	 104.9530 	 -6.3606 	 112.8588
343.0000 	 286.1973 	 -34.9785 	 -268.6244 	 394.0704
344.0000 	 140.2251 	 -9.6768 	 -57.1985 	 151.7510
345.0000 	 582.3595 	 70.6520 	 -79.4848 	 591.9900
346.0000 	 29.7837 	 -76.8058 	 -60.0896 	 101.9655
347.0000 	 -76.7772 	 -55.9048 	 255.1732 	 272.2745
348.0000 	 -10.7787 	 139.0919 	 -17.7603 	 140.6349
349.0000 	 -6.7017 	 -240.2697 	 -177.9867 	 299.0881
350.0000 	 -266.6234 	 227.0402 	 -86.1519 	 360.6348
351.0000 	 177.4575 	 361.7523 	 167.2655 	 436.2724
352.0000 	 37.6271 	 -50.7857 	 -46.3715 	 78.3920
353.0000 	 -228.9958 	 142.8181 	 -58.5728 	 276.1646
354.0000 	 -109.9809 	 150.6362 	 115.4467 	 219.3513
355.0000 	 -26.3246 	 -233.0179 	 -160.4658 	 284.1471
356.0000 	 128.3235 	 -139.2748 	 -86.8603 	 208.3485
357.0000 	 -53.3552 	 39.8147 	 41.0093 	 78.1904
358.0000 	 -155.5095 	 -86.4801 	 11.8564 	 178.3328
359.0000 	 151.4019 	 -66.9725 	 -124.5502 	 207.1729
360.0000 	 -255.3440 	 -79.5729 	 272.7811 	 382.0234
361.0000 	 93.4910 	 104.4365 	 -215.2697 	 256.8825
362.0000 	 -183.0311 	 -51.1976 	 -104.7250 	 216.9998
363.0000 	 -269.9699 	 -59.2496 	 236.2779 	 363.6228
364.0000 	 -0.4995 	 197.7763 	 179.9438 	 267.3864
365.0000 	 -134.9455 	 -18.7702 	 75.0798 	 155.5622
366.0000 	 178.8333 	 -95.2641 	 302.2257 	 363.8640
367.0000 	 -99.8986 	 -47.2578 	 57.3014 	 124.4849
368.0000 	 14.1621 	 370.4095 	 54.7622 	 374.7034
369.0000 	 94.7495 	 19.1881 	 -36.8995 	 103.4757
370.0000 	 -24.2606 	 20.1211 	 -117.0199 	 121.1903
371.0000 	 -167.0583 	 16.9967 	 -363.7276 	 400.6184
372.0000 	 -255.3330 	 -146.3401 	 -224.1205 	 369.9194
373.0000 	 91.2347 	 27.6590 	 173.2306 	 197.7312
374.0000 	 -160.3909 	 -273.9064 	 -129.3231 	 342.7454
375.0000 	 45.9980 	 6.6867 	 -171.2126 	 177.4099
376.0000 	 171.6818 	 -70.1612 	 209.5072 	 279.8044
377.0000 	 -86.0005 	 183.2891 	 188.0952 	 276.3526
378.0000 	 190.1898 	 162.3512 	 127.5928 	 280.7311
379.0000 	 305.6995 	 -4.8882 	 -105.2507 	 323.3477
380.0000 	 60.6672 	 -57.5838 	 71.4906 	 110.0332
381.0000 	 218.0786 	 183.6095 	 -192.1368 	 343.7838
382.0000 	 40.3749 	 76.1071 	 134.2567 	 159.5221
383.0000 	 -221.2008 	 -219.0702 	 -54.2192 	 316.0083
384.0000 	 -136.3684 	 -293.2759 	 12.6103 	 323.6759
385.0000 	 -20.6397 	 34.0456 	 -42.7359 	 58.4077
386.0000 	 -75.0027 	 -73.3928 	 20.0261 	 106.8314
387.0000 	 -119.4138 	 107.6130 	 -145.6180 	 216.8981
388.0000 	 -110.5775 	 -34.4585 	 -177.5756 	 212.0092
389.0000 	 -209.9688 	 -113.2501 	 -142.9557 	 278.1166
390.0000 	 128.9875 	 62.2857 	 2.5933 	 143.2620
391.0000 	 346.4057 	 -139.8877 	 16.7012 	 373.9578
392.0000 	 163.7050 	 96.8122 	 -11.8435 	 190.5576
393.0000 	 -170.7458 	 -59.5442 	 -251.6411 	 309.8756
394.0000 	 63.4531 	 -226.2302 	 27.8947 	 236.6105
395.0000 	 212.9695 	 112.7503 	 -257.5225 	 352.6847
396.0000 	 74.3684 	 -148.1621 	 115.1887 	 201.8690
397.0000 	 213.8813 	 98.3115 	 -416.7837 	 478.6637
398.0000 	 50.9985 	 6.5065 	 332.0609 	 336.0173
399.0000 	 -152.2413 	 -98.3462 	 -179.3981 	 255.0158
400.0000 	 -19.2269 	 -16.6133 	 14.5377 	 29.2749
401.0000 	 -345.7121 	 198.7317 	 -108.6470 	 413.2981
402.0000 	 -56.6872 	 -142.0663 	 -101.1733 	 183.3911
403.0000 	 -56.0113 	 1.8547 	 -419.9941 	 423.7166
404.0000 	 264.4844 	 -5.8565 	 82.6041 	 277.1457
