# Time-averaged data for fix 3
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
2000 301.316 -17461.8 -13.8263
3000 299.451 -17645.1 -26.4349
4000 300.243 -17677.5 14.5964
5000 300.34 -17694 24.9372
6000 299.547 -17697.4 4.31898
7000 300.094 -17709.1 -10.93
8000 300.123 -17731.9 -21.1632
9000 299.977 -17716.5 24.9338
10000 300.979 -17668.2 3.71781
11000 299.688 -17669.3 5.52738
12000 300.618 -17667 -17.3175
13000 300.57 -17650.7 -21.743
14000 300.55 -17715.4 -10.2035
15000 299.807 -17677.2 14.4734
16000 298.771 -17721.5 -7.83749
17000 300.175 -17673.8 -1.30564
18000 300.882 -17611 -2.89073
19000 299.472 -17738.5 7.21469
20000 300.378 -17671.2 3.99026
21000 300.102 -17649.9 -2.66668
22000 299.168 -17684.4 2.45817
23000 299.489 -17657.1 10.8665
24000 299.791 -17642.9 16.5748
25000 299.867 -17653.2 -9.15535
26000 299.917 -17677.5 2.54249
27000 299.726 -17669.6 32.1528
28000 299.634 -17726.4 -2.72559
29000 299.169 -17730.8 -14.1387
30000 298.487 -17702.7 -10.2234
31000 299.496 -17711.1 1.83652
32000 301.57 -17643.3 15.8446
33000 300.023 -17648.2 10.4009
34000 298.83 -17668.1 -5.57987
35000 299.887 -17690.8 -12.3498
36000 300.108 -17726.8 -10.3531
37000 300.982 -17707.4 2.46364
38000 298.779 -17687.2 30.0549
39000 300.139 -17665.3 -6.46812
40000 300.321 -17685.5 -9.12951
41000 298.991 -17723.7 1.71573
42000 300.021 -17693.8 17.5988
43000 300.293 -17669 -6.94115
44000 300.571 -17637.2 -1.89574
45000 298.944 -17705 10.501
46000 300.732 -17735 -12.0244
47000 300.822 -17669.6 7.23826
48000 299.426 -17677.1 12.4593
49000 300.284 -17713.6 11.6635
50000 299.814 -17746.9 15.528
51000 300.194 -17709.2 0.285667
52000 299.069 -17702 9.97568
53000 299.644 -17715.6 -3.01815
54000 300.887 -17646.5 -5.82498
55000 299.542 -17641.4 17.9025
56000 299.199 -17632.8 -24.4784
57000 299.36 -17685.9 6.48667
58000 300.346 -17692.4 -1.77558
59000 300.517 -17602 33.7425
60000 300.648 -17657.8 0.732213
61000 299.783 -17663 14.4745
62000 299.868 -17686.3 -10.8267
63000 300.101 -17657.6 -11.2642
64000 297.936 -17682.1 28.8369
65000 300.471 -17728.8 -11.5742
66000 300.808 -17706.7 25.7008
67000 299.675 -17706.7 -7.3805
68000 300.172 -17716 -25.6657
69000 299.427 -17680.2 15.8217
70000 300.994 -17645.4 5.66241
71000 299.589 -17680.3 2.16034
72000 300.698 -17666.2 -19.0162
73000 299.504 -17669 -2.2874
74000 300.896 -17632 17.2964
75000 298.89 -17621.3 7.38814
76000 300.975 -17680.3 -7.82204
77000 298.674 -17691.7 6.50083
78000 301.277 -17659.1 1.0227
79000 299.155 -17717.6 11.723
80000 298.176 -17725.2 4.93359
81000 298.491 -17727.8 18.8108
82000 299.741 -17699.8 -4.66183
83000 300.66 -17644.8 -11.8836
84000 300.147 -17633.8 24.3542
85000 299.184 -17697.5 -12.8621
86000 299.559 -17730.8 -32.4958
87000 298.574 -17641.2 11.6502
88000 298.783 -17710.5 7.8919
89000 300.986 -17715.5 -19.4511
90000 301.06 -17651.5 -1.62967
91000 300.591 -17678.6 9.96412
92000 301.077 -17677.3 -12.9361
93000 299.287 -17712.7 5.30618
94000 299.922 -17705.2 2.66892
95000 299.57 -17707.9 -26.9642
96000 299.58 -17753.1 10.2694
97000 299.297 -17723.5 16.8037
98000 299.77 -17701.1 18.8879
99000 300.182 -17707 6.17682
100000 301.516 -17647.8 -11.3447
101000 300.303 -17638.7 13.5147
102000 300.18 -17662.8 16.6811
103000 299.127 -17658.8 -0.773229
104000 299.049 -17739.7 -5.91016
105000 301.094 -17668.5 16.646
106000 300.437 -17698.6 6.42495
107000 300.342 -17693 -2.28183
108000 301.541 -17713 -34.4019
109000 299.414 -17758.7 -11.8168
110000 300.771 -17718.9 20.7737
111000 299.938 -17730.1 -22.5786
112000 299.783 -17731.6 14.621
113000 298.535 -17728.1 -5.78428
114000 300.958 -17730.5 -3.08619
115000 300.042 -17752.8 -17.6143
116000 301.116 -17740.2 -28.1441
117000 299.63 -17738.9 -29.1953
118000 301.262 -17705.9 20.6216
119000 299.135 -17710.1 13.7987
120000 299.916 -17690.3 -11.8369
121000 300.926 -17639.2 -20.5531
122000 300.724 -17639.5 -0.689028
123000 299.329 -17695.3 5.52295
124000 298.903 -17842.1 -6.52426
125000 300.788 -17765.8 7.69242
126000 302.162 -17689.5 -3.30151
127000 300.193 -17706.6 15.1444
128000 302.07 -17688 10.0516
129000 300.524 -17715.5 4.53297
130000 301.095 -17663.6 -21.8311
131000 299.555 -17668.8 23.2427
132000 299.691 -17672.6 3.13673
133000 299.213 -17709.6 -17.0659
134000 299.155 -17765.4 23.859
135000 299.251 -17725 -0.63369
136000 299.605 -17728 2.42438
137000 300.604 -17738.9 -28.2611
138000 299.769 -17687 -8.16242
139000 301.141 -17739.3 -14.1541
140000 300.436 -17723.9 38.0153
141000 301.923 -17676 -20.999
142000 299.442 -17699.9 36.2042
143000 301.509 -17705.3 -36.454
144000 300.092 -17676.5 -5.56372
145000 299.661 -17657.7 -12.8648
146000 299.89 -17692.1 10.6791
147000 301.772 -17705 18.2619
148000 299.008 -17707.7 -9.64275
149000 300.184 -17707.2 -19.1141
150000 301.516 -17705.6 -6.3475
151000 300.067 -17687.2 13.294
152000 298.981 -17689.3 26.1759
153000 298.499 -17659.3 -6.49885
154000 300.744 -17562.1 -15.8439
155000 298.967 -17644.6 1.79819
156000 299.099 -17663.5 -4.54623
157000 298.914 -17645.9 28.944
