# Time-averaged data for fix 3
# TimeStep v_Temperature v_PotentialEnergy v_Pressure
2000 500.189 -14055.5 -11.2211
3000 499.958 -13866.3 9.44334
4000 500.256 -13813.9 -16.8049
5000 499.524 -13777 19.4162
6000 499.45 -13894.6 16.649
7000 500.191 -13862.6 -44.5573
8000 499.883 -13910.2 37.8311
9000 499.836 -13891.2 -31.69
10000 498.79 -13788.9 38.7931
11000 499.697 -13851.8 11.9332
12000 497.669 -13796.1 17.3484
13000 498.732 -13807.6 7.57116
14000 500.151 -13867 1.29686
15000 497.88 -13804.8 -10.2141
16000 500.032 -13770.1 9.24125
17000 501.164 -13757.5 -16.2012
18000 497.793 -13762.9 2.33221
19000 500.193 -13779.7 7.2165
20000 497.077 -13762.6 -18.3807
21000 498.829 -13754.1 -35.5408
22000 499.487 -13731.3 8.63097
23000 500.523 -13578.5 -10.9197
24000 499.696 -13668.7 32.2615
25000 500.326 -13711.2 -36.4963
26000 499.202 -13709.9 -7.2629
27000 499.716 -13692 13.5003
28000 500.002 -13671.9 10.5534
29000 501.088 -13674.4 -15.8338
30000 498.203 -13700.6 41.1284
31000 501.432 -13673.5 1.67273
32000 499.322 -13734.5 -2.14677
33000 499.487 -13671.2 -32.2924
34000 499.643 -13624.5 27.5464
35000 499.922 -13636.7 19.1678
36000 499.788 -13548 15.032
37000 501.819 -13514 -33.0388
38000 500.757 -13587.7 6.10769
39000 499.163 -13527.6 -2.97312
40000 500.033 -13605.7 26.5949
41000 498.962 -13612.3 16.2681
42000 498.143 -13568.3 -16.6902
43000 499.605 -13596.4 20.9008
44000 499.331 -13589.7 -7.62595
45000 501.181 -13514.5 8.06583
46000 501.11 -13523 -9.27958
47000 499.575 -13564 -7.61774
48000 501.688 -13532.3 -9.61671
49000 501.924 -13468.6 5.55103
50000 500.816 -13458.6 -6.6853
51000 500.005 -13491.3 -3.35177
52000 499.993 -13426.7 23.1045
53000 497.473 -13564.1 -1.74705
54000 499.744 -13378.4 -13.1816
55000 498.362 -13542.1 11.1467
56000 499.656 -13475.3 31.9284
57000 499.968 -13528.9 -18.4084
58000 497.487 -13499.7 28.2138
59000 500.174 -13448.4 -34.4004
60000 498.543 -13458.3 3.57885
61000 498.051 -13532.2 -9.27357
62000 500.103 -13536.1 -20.0562
63000 499.43 -13457.1 27.4776
64000 498.054 -13489.6 -4.74908
65000 502.672 -13411.7 17.2106
66000 501.692 -13441.2 1.49819
67000 498.453 -13507.1 21.8942
68000 501.013 -13487.5 -7.0759
69000 498.023 -13446.5 -13.4975
70000 499.451 -13453.6 -17.4259
71000 498.28 -13492.6 57.7753
72000 499.423 -13429.6 -29.8167
73000 496.904 -13427.6 0.175613
74000 502.113 -13323.7 -15.7631
75000 502.091 -13273.6 26.3751
76000 498.052 -13357.2 24.7714
77000 500.161 -13343.2 2.51669
78000 498.016 -13396.8 -9.91822
79000 499.586 -13372.2 16.6002
80000 500.464 -13358 -2.02955
81000 499.251 -13376.2 -2.49934
82000 502.207 -13237.7 33.7061
83000 499.149 -13285.8 -53.2327
84000 499.034 -13364.4 25.1794
85000 501.588 -13251 30.0796
86000 501.635 -13274.9 -11.1135
87000 501.147 -13241.2 -8.4171
88000 501.909 -13305 6.27528
89000 499.831 -13310 -27.2179
90000 501.246 -13238.6 24.757
91000 499.799 -13256.4 -11.2944
92000 499.656 -13314.5 30.5277
93000 498.199 -13339.6 -42.5284
94000 501.341 -13359.4 -7.26143
95000 500.561 -13262.7 -16.2127
96000 500.108 -13304 -22.7584
97000 500.43 -13287.7 40.7888
98000 499.678 -13214.6 18.896
99000 497.387 -13281.5 4.41925
100000 499.962 -13282.7 9.45647
101000 496.878 -13301.4 -21.8696
102000 498.466 -13346.4 -19.0176
103000 497.838 -13317.5 13.8408
104000 497.388 -13429.3 -8.0229
105000 499.381 -13294.7 -32.1642
106000 499.653 -13228.4 78.8025
107000 499.603 -13318.8 -10.5602
108000 501.352 -13261.4 -14.0135
109000 501.74 -13187.2 -25.4234
110000 500.324 -13254.7 -3.98877
111000 500.564 -13342.3 8.53034
112000 500.895 -13335.8 -0.920637
113000 500.193 -13197.1 -0.964478
